#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1227    0.88455E+03    0.10824E+02    0.15803E-08    0.10824E+02    0.24290E+02   -0.21181E-09    0.15803E-08   -0.21181E-09    0.18225E-14
  1228    0.87978E+03    0.10525E+02    0.15845E-08    0.10525E+02    0.24507E+02   -0.21396E-09    0.15845E-08   -0.21396E-09    0.18164E-14
  1229    0.87509E+03    0.10208E+02    0.15886E-08    0.10208E+02    0.24722E+02   -0.21608E-09    0.15886E-08   -0.21608E-09    0.18103E-14
  1230    0.87027E+03    0.98738E+01    0.15924E-08    0.98738E+01    0.24936E+02   -0.21816E-09    0.15924E-08   -0.21816E-09    0.18042E-14
  1231    0.86561E+03    0.95219E+01    0.15961E-08    0.95219E+01    0.25149E+02   -0.22019E-09    0.15961E-08   -0.22019E-09    0.17982E-14
  1232    0.86095E+03    0.91536E+01    0.15996E-08    0.91536E+01    0.25360E+02   -0.22219E-09    0.15996E-08   -0.22219E-09    0.17922E-14
  1233    0.85646E+03    0.87668E+01    0.16029E-08    0.87668E+01    0.25571E+02   -0.22414E-09    0.16029E-08   -0.22414E-09    0.17862E-14
  1234    0.85191E+03    0.83646E+01    0.16060E-08    0.83646E+01    0.25779E+02   -0.22605E-09    0.16060E-08   -0.22605E-09    0.17803E-14
  1235    0.84767E+03    0.79454E+01    0.16088E-08    0.79454E+01    0.25986E+02   -0.22792E-09    0.16088E-08   -0.22792E-09    0.17743E-14
  1236    0.84329E+03    0.75102E+01    0.16115E-08    0.75102E+01    0.26190E+02   -0.22975E-09    0.16115E-08   -0.22975E-09    0.17684E-14
  1237    0.83892E+03    0.70583E+01    0.16139E-08    0.70583E+01    0.26393E+02   -0.23154E-09    0.16139E-08   -0.23154E-09    0.17625E-14
  1238    0.83464E+03    0.65904E+01    0.16160E-08    0.65904E+01    0.26594E+02   -0.23329E-09    0.16160E-08   -0.23329E-09    0.17567E-14
  1239    0.83037E+03    0.61067E+01    0.16180E-08    0.61067E+01    0.26791E+02   -0.23499E-09    0.16180E-08   -0.23499E-09    0.17508E-14
  1240    0.82611E+03    0.56087E+01    0.16197E-08    0.56087E+01    0.26988E+02   -0.23664E-09    0.16197E-08   -0.23664E-09    0.17450E-14
  1241    0.82201E+03    0.50950E+01    0.16211E-08    0.50950E+01    0.27181E+02   -0.23826E-09    0.16211E-08   -0.23826E-09    0.17392E-14
  1242    0.81785E+03    0.45679E+01    0.16223E-08    0.45679E+01    0.27374E+02   -0.23983E-09    0.16223E-08   -0.23983E-09    0.17335E-14
  1243    0.81378E+03    0.40242E+01    0.16232E-08    0.40242E+01    0.27562E+02   -0.24135E-09    0.16232E-08   -0.24135E-09    0.17277E-14
  1244    0.80979E+03    0.34678E+01    0.16238E-08    0.34678E+01    0.27749E+02   -0.24283E-09    0.16238E-08   -0.24283E-09    0.17220E-14
  1245    0.80588E+03    0.28972E+01    0.16242E-08    0.28972E+01    0.27934E+02   -0.24426E-09    0.16242E-08   -0.24426E-09    0.17163E-14
  1246    0.80199E+03    0.23142E+01    0.16243E-08    0.23142E+01    0.28114E+02   -0.24565E-09    0.16243E-08   -0.24565E-09    0.17106E-14
  1247    0.79811E+03    0.17172E+01    0.16241E-08    0.17172E+01    0.28293E+02   -0.24699E-09    0.16241E-08   -0.24699E-09    0.17049E-14
  1248    0.79432E+03    0.11070E+01    0.16236E-08    0.11070E+01    0.28468E+02   -0.24829E-09    0.16236E-08   -0.24829E-09    0.16993E-14
  1249    0.79061E+03    0.48454E+00    0.16228E-08    0.48454E+00    0.28642E+02   -0.24953E-09    0.16228E-08   -0.24953E-09    0.16937E-14
  1250    0.78698E+03   -0.15023E+00    0.16217E-08   -0.15023E+00    0.28811E+02   -0.25073E-09    0.16217E-08   -0.25073E-09    0.16881E-14
  1251    0.78337E+03   -0.79712E+00    0.16203E-08   -0.79712E+00    0.28976E+02   -0.25188E-09    0.16203E-08   -0.25188E-09    0.16825E-14
  1252    0.77991E+03   -0.14559E+01    0.16186E-08   -0.14559E+01    0.29140E+02   -0.25299E-09    0.16186E-08   -0.25299E-09    0.16770E-14
  1253    0.77639E+03   -0.21258E+01    0.16166E-08   -0.21258E+01    0.29300E+02   -0.25405E-09    0.16166E-08   -0.25405E-09    0.16715E-14
  1254    0.77296E+03   -0.28068E+01    0.16143E-08   -0.28068E+01    0.29455E+02   -0.25506E-09    0.16143E-08   -0.25506E-09    0.16660E-14
  1255    0.76961E+03   -0.34986E+01    0.16118E-08   -0.34986E+01    0.29609E+02   -0.25602E-09    0.16118E-08   -0.25602E-09    0.16605E-14
  1256    0.76642E+03   -0.42007E+01    0.16090E-08   -0.42007E+01    0.29758E+02   -0.25695E-09    0.16090E-08   -0.25695E-09    0.16550E-14
  1257    0.76324E+03   -0.49130E+01    0.16060E-08   -0.49130E+01    0.29904E+02   -0.25782E-09    0.16060E-08   -0.25782E-09    0.16496E-14
  1258    0.76006E+03   -0.56350E+01    0.16027E-08   -0.56350E+01    0.30046E+02   -0.25865E-09    0.16027E-08   -0.25865E-09    0.16442E-14
  1259    0.75698E+03   -0.63665E+01    0.15993E-08   -0.63665E+01    0.30185E+02   -0.25944E-09    0.15993E-08   -0.25944E-09    0.16388E-14
  1260    0.75397E+03   -0.71070E+01    0.15957E-08   -0.71070E+01    0.30319E+02   -0.26019E-09    0.15957E-08   -0.26019E-09    0.16334E-14
  1261    0.75104E+03   -0.78563E+01    0.15918E-08   -0.78563E+01    0.30451E+02   -0.26089E-09    0.15918E-08   -0.26089E-09    0.16281E-14
  1262    0.74820E+03   -0.86138E+01    0.15878E-08   -0.86138E+01    0.30579E+02   -0.26155E-09    0.15878E-08   -0.26155E-09    0.16227E-14
  1263    0.74544E+03   -0.93796E+01    0.15837E-08   -0.93796E+01    0.30703E+02   -0.26217E-09    0.15837E-08   -0.26217E-09    0.16174E-14
  1264    0.74269E+03   -0.10153E+02    0.15794E-08   -0.10153E+02    0.30823E+02   -0.26275E-09    0.15794E-08   -0.26275E-09    0.16121E-14
  1265    0.74010E+03   -0.10934E+02    0.15750E-08   -0.10934E+02    0.30939E+02   -0.26329E-09    0.15750E-08   -0.26329E-09    0.16069E-14
  1266    0.73751E+03   -0.11722E+02    0.15705E-08   -0.11722E+02    0.31051E+02   -0.26379E-09    0.15705E-08   -0.26379E-09    0.16016E-14
  1267    0.73500E+03   -0.12517E+02    0.15658E-08   -0.12517E+02    0.31158E+02   -0.26425E-09    0.15658E-08   -0.26425E-09    0.15964E-14
  1268    0.73258E+03   -0.13319E+02    0.15611E-08   -0.13319E+02    0.31264E+02   -0.26467E-09    0.15611E-08   -0.26467E-09    0.15912E-14
  1269    0.73025E+03   -0.14125E+02    0.15563E-08   -0.14125E+02    0.31362E+02   -0.26505E-09    0.15563E-08   -0.26505E-09    0.15860E-14
  1270    0.72797E+03   -0.14939E+02    0.15514E-08   -0.14939E+02    0.31458E+02   -0.26539E-09    0.15514E-08   -0.26539E-09    0.15808E-14
  1271    0.72577E+03   -0.15757E+02    0.15465E-08   -0.15757E+02    0.31549E+02   -0.26570E-09    0.15465E-08   -0.26570E-09    0.15757E-14
  1272    0.72364E+03   -0.16580E+02    0.15416E-08   -0.16580E+02    0.31637E+02   -0.26597E-09    0.15416E-08   -0.26597E-09    0.15706E-14
  1273    0.72156E+03   -0.17408E+02    0.15366E-08   -0.17408E+02    0.31720E+02   -0.26621E-09    0.15366E-08   -0.26621E-09    0.15655E-14
  1274    0.71957E+03   -0.18240E+02    0.15316E-08   -0.18240E+02    0.31798E+02   -0.26641E-09    0.15316E-08   -0.26641E-09    0.15604E-14
  1275    0.71764E+03   -0.19075E+02    0.15266E-08   -0.19075E+02    0.31872E+02   -0.26657E-09    0.15266E-08   -0.26657E-09    0.15553E-14
  1276    0.71579E+03   -0.19914E+02    0.15216E-08   -0.19914E+02    0.31942E+02   -0.26670E-09    0.15216E-08   -0.26670E-09    0.15503E-14
  1277    0.71401E+03   -0.20756E+02    0.15167E-08   -0.20756E+02    0.32008E+02   -0.26680E-09    0.15167E-08   -0.26680E-09    0.15452E-14
  1278    0.71230E+03   -0.21600E+02    0.15118E-08   -0.21600E+02    0.32070E+02   -0.26686E-09    0.15118E-08   -0.26686E-09    0.15402E-14
  1279    0.71067E+03   -0.22447E+02    0.15069E-08   -0.22447E+02    0.32126E+02   -0.26689E-09    0.15069E-08   -0.26689E-09    0.15352E-14
  1280    0.70912E+03   -0.23296E+02    0.15021E-08   -0.23296E+02    0.32179E+02   -0.26689E-09    0.15021E-08   -0.26689E-09    0.15303E-14
  1281    0.70764E+03   -0.24146E+02    0.14974E-08   -0.24146E+02    0.32228E+02   -0.26686E-09    0.14974E-08   -0.26686E-09    0.15253E-14
  1282    0.70623E+03   -0.24997E+02    0.14928E-08   -0.24997E+02    0.32271E+02   -0.26679E-09    0.14928E-08   -0.26679E-09    0.15204E-14
  1283    0.70490E+03   -0.25849E+02    0.14883E-08   -0.25849E+02    0.32311E+02   -0.26670E-09    0.14883E-08   -0.26670E-09    0.15155E-14
  1284    0.70364E+03   -0.26702E+02    0.14839E-08   -0.26702E+02    0.32345E+02   -0.26657E-09    0.14839E-08   -0.26657E-09    0.15106E-14
  1285    0.70244E+03   -0.27554E+02    0.14796E-08   -0.27554E+02    0.32376E+02   -0.26642E-09    0.14796E-08   -0.26642E-09    0.15057E-14
  1286    0.70132E+03   -0.28406E+02    0.14755E-08   -0.28406E+02    0.32401E+02   -0.26624E-09    0.14755E-08   -0.26624E-09    0.15009E-14
  1287    0.70027E+03   -0.29256E+02    0.14715E-08   -0.29256E+02    0.32422E+02   -0.26603E-09    0.14715E-08   -0.26603E-09    0.14960E-14
  1288    0.69930E+03   -0.30107E+02    0.14677E-08   -0.30107E+02    0.32439E+02   -0.26579E-09    0.14677E-08   -0.26579E-09    0.14912E-14
  1289    0.69840E+03   -0.30954E+02    0.14641E-08   -0.30954E+02    0.32452E+02   -0.26552E-09    0.14641E-08   -0.26552E-09    0.14864E-14
  1290    0.69756E+03   -0.31801E+02    0.14607E-08   -0.31801E+02    0.32459E+02   -0.26522E-09    0.14607E-08   -0.26522E-09    0.14816E-14
  1291    0.69680E+03   -0.32645E+02    0.14575E-08   -0.32645E+02    0.32462E+02   -0.26490E-09    0.14575E-08   -0.26490E-09    0.14769E-14
  1292    0.69611E+03   -0.33487E+02    0.14545E-08   -0.33487E+02    0.32459E+02   -0.26456E-09    0.14545E-08   -0.26456E-09    0.14721E-14
  1293    0.69548E+03   -0.34326E+02    0.14518E-08   -0.34326E+02    0.32454E+02   -0.26419E-09    0.14518E-08   -0.26419E-09    0.14674E-14
  1294    0.69494E+03   -0.35159E+02    0.14493E-08   -0.35159E+02    0.32443E+02   -0.26379E-09    0.14493E-08   -0.26379E-09    0.14627E-14
  1295    0.69445E+03   -0.35991E+02    0.14471E-08   -0.35991E+02    0.32428E+02   -0.26337E-09    0.14471E-08   -0.26337E-09    0.14580E-14
  1296    0.69403E+03   -0.36816E+02    0.14451E-08   -0.36816E+02    0.32409E+02   -0.26293E-09    0.14451E-08   -0.26293E-09    0.14533E-14
  1297    0.69368E+03   -0.37638E+02    0.14435E-08   -0.37638E+02    0.32386E+02   -0.26246E-09    0.14435E-08   -0.26246E-09    0.14487E-14
  1298    0.69340E+03   -0.38455E+02    0.14421E-08   -0.38455E+02    0.32357E+02   -0.26197E-09    0.14421E-08   -0.26197E-09    0.14441E-14
  1299    0.69317E+03   -0.39267E+02    0.14411E-08   -0.39267E+02    0.32325E+02   -0.26146E-09    0.14411E-08   -0.26146E-09    0.14394E-14
  1300    0.69303E+03   -0.40072E+02    0.14403E-08   -0.40072E+02    0.32287E+02   -0.26093E-09    0.14403E-08   -0.26093E-09    0.14348E-14
  1301    0.69295E+03   -0.40871E+02    0.14400E-08   -0.40871E+02    0.32246E+02   -0.26038E-09    0.14400E-08   -0.26038E-09    0.14303E-14
  1302    0.69293E+03   -0.41663E+02    0.14399E-08   -0.41663E+02    0.32199E+02   -0.25980E-09    0.14399E-08   -0.25980E-09    0.14257E-14
  1303    0.69297E+03   -0.42450E+02    0.14401E-08   -0.42450E+02    0.32149E+02   -0.25921E-09    0.14401E-08   -0.25921E-09    0.14212E-14
  1304    0.69307E+03   -0.43229E+02    0.14407E-08   -0.43229E+02    0.32094E+02   -0.25859E-09    0.14407E-08   -0.25859E-09    0.14166E-14
  1305    0.69324E+03   -0.44001E+02    0.14415E-08   -0.44001E+02    0.32034E+02   -0.25796E-09    0.14415E-08   -0.25796E-09    0.14121E-14
  1306    0.69346E+03   -0.44765E+02    0.14426E-08   -0.44765E+02    0.31972E+02   -0.25730E-09    0.14426E-08   -0.25730E-09    0.14076E-14
  1307    0.69376E+03   -0.45520E+02    0.14439E-08   -0.45520E+02    0.31904E+02   -0.25662E-09    0.14439E-08   -0.25662E-09    0.14031E-14
  1308    0.69411E+03   -0.46270E+02    0.14455E-08   -0.46270E+02    0.31832E+02   -0.25592E-09    0.14455E-08   -0.25592E-09    0.13987E-14
  1309    0.69451E+03   -0.47008E+02    0.14473E-08   -0.47008E+02    0.31754E+02   -0.25520E-09    0.14473E-08   -0.25520E-09    0.13942E-14
  1310    0.69498E+03   -0.47740E+02    0.14493E-08   -0.47740E+02    0.31674E+02   -0.25446E-09    0.14493E-08   -0.25446E-09    0.13898E-14
  1311    0.69550E+03   -0.48461E+02    0.14515E-08   -0.48461E+02    0.31590E+02   -0.25370E-09    0.14515E-08   -0.25370E-09    0.13854E-14
  1312    0.69610E+03   -0.49173E+02    0.14538E-08   -0.49173E+02    0.31501E+02   -0.25292E-09    0.14538E-08   -0.25292E-09    0.13810E-14
  1313    0.69674E+03   -0.49877E+02    0.14563E-08   -0.49877E+02    0.31408E+02   -0.25212E-09    0.14563E-08   -0.25212E-09    0.13766E-14
  1314    0.69744E+03   -0.50569E+02    0.14589E-08   -0.50569E+02    0.31311E+02   -0.25129E-09    0.14589E-08   -0.25129E-09    0.13723E-14
  1315    0.69818E+03   -0.51251E+02    0.14617E-08   -0.51251E+02    0.31211E+02   -0.25045E-09    0.14617E-08   -0.25045E-09    0.13679E-14
  1316    0.69899E+03   -0.51923E+02    0.14646E-08   -0.51923E+02    0.31105E+02   -0.24958E-09    0.14646E-08   -0.24958E-09    0.13636E-14
  1317    0.69985E+03   -0.52585E+02    0.14675E-08   -0.52585E+02    0.30998E+02   -0.24870E-09    0.14675E-08   -0.24870E-09    0.13593E-14
  1318    0.70075E+03   -0.53235E+02    0.14706E-08   -0.53235E+02    0.30885E+02   -0.24779E-09    0.14706E-08   -0.24779E-09    0.13550E-14
  1319    0.70171E+03   -0.53875E+02    0.14737E-08   -0.53875E+02    0.30768E+02   -0.24686E-09    0.14737E-08   -0.24686E-09    0.13507E-14
  1320    0.70271E+03   -0.54502E+02    0.14769E-08   -0.54502E+02    0.30648E+02   -0.24591E-09    0.14769E-08   -0.24591E-09    0.13464E-14
  1321    0.70375E+03   -0.55119E+02    0.14800E-08   -0.55119E+02    0.30525E+02   -0.24494E-09    0.14800E-08   -0.24494E-09    0.13422E-14
  1322    0.70485E+03   -0.55723E+02    0.14832E-08   -0.55723E+02    0.30396E+02   -0.24395E-09    0.14832E-08   -0.24395E-09    0.13379E-14
  1323    0.70600E+03   -0.56315E+02    0.14864E-08   -0.56315E+02    0.30265E+02   -0.24294E-09    0.14864E-08   -0.24294E-09    0.13337E-14
  1324    0.70719E+03   -0.56896E+02    0.14896E-08   -0.56896E+02    0.30130E+02   -0.24191E-09    0.14896E-08   -0.24191E-09    0.13295E-14
  1325    0.70842E+03   -0.57463E+02    0.14928E-08   -0.57463E+02    0.29992E+02   -0.24085E-09    0.14928E-08   -0.24085E-09    0.13253E-14
  1326    0.70970E+03   -0.58018E+02    0.14959E-08   -0.58018E+02    0.29850E+02   -0.23978E-09    0.14959E-08   -0.23978E-09    0.13212E-14
  1327    0.71100E+03   -0.58560E+02    0.14990E-08   -0.58560E+02    0.29706E+02   -0.23868E-09    0.14990E-08   -0.23868E-09    0.13170E-14
  1328    0.71237E+03   -0.59087E+02    0.15019E-08   -0.59087E+02    0.29559E+02   -0.23757E-09    0.15019E-08   -0.23757E-09    0.13129E-14
  1329    0.71376E+03   -0.59603E+02    0.15048E-08   -0.59603E+02    0.29407E+02   -0.23643E-09    0.15048E-08   -0.23643E-09    0.13088E-14
  1330    0.71519E+03   -0.60104E+02    0.15076E-08   -0.60104E+02    0.29252E+02   -0.23527E-09    0.15076E-08   -0.23527E-09    0.13047E-14
  1331    0.71666E+03   -0.60591E+02    0.15103E-08   -0.60591E+02    0.29094E+02   -0.23409E-09    0.15103E-08   -0.23409E-09    0.13006E-14
  1332    0.71816E+03   -0.61065E+02    0.15128E-08   -0.61065E+02    0.28933E+02   -0.23290E-09    0.15128E-08   -0.23290E-09    0.12965E-14
  1333    0.71970E+03   -0.61524E+02    0.15151E-08   -0.61524E+02    0.28769E+02   -0.23168E-09    0.15151E-08   -0.23168E-09    0.12924E-14
  1334    0.72126E+03   -0.61969E+02    0.15173E-08   -0.61969E+02    0.28603E+02   -0.23043E-09    0.15173E-08   -0.23043E-09    0.12884E-14
  1335    0.72286E+03   -0.62400E+02    0.15193E-08   -0.62400E+02    0.28433E+02   -0.22917E-09    0.15193E-08   -0.22917E-09    0.12844E-14
  1336    0.72449E+03   -0.62814E+02    0.15212E-08   -0.62814E+02    0.28261E+02   -0.22789E-09    0.15212E-08   -0.22789E-09    0.12803E-14
  1337    0.72615E+03   -0.63215E+02    0.15227E-08   -0.63215E+02    0.28086E+02   -0.22659E-09    0.15227E-08   -0.22659E-09    0.12763E-14
  1338    0.72783E+03   -0.63600E+02    0.15241E-08   -0.63600E+02    0.27908E+02   -0.22526E-09    0.15241E-08   -0.22526E-09    0.12724E-14
  1339    0.72955E+03   -0.63972E+02    0.15252E-08   -0.63972E+02    0.27728E+02   -0.22392E-09    0.15252E-08   -0.22392E-09    0.12684E-14
  1340    0.73128E+03   -0.64328E+02    0.15261E-08   -0.64328E+02    0.27545E+02   -0.22255E-09    0.15261E-08   -0.22255E-09    0.12644E-14
  1341    0.73304E+03   -0.64668E+02    0.15267E-08   -0.64668E+02    0.27361E+02   -0.22116E-09    0.15267E-08   -0.22116E-09    0.12605E-14
  1342    0.73481E+03   -0.64993E+02    0.15269E-08   -0.64993E+02    0.27174E+02   -0.21976E-09    0.15269E-08   -0.21976E-09    0.12566E-14
  1343    0.73662E+03   -0.65302E+02    0.15269E-08   -0.65302E+02    0.26984E+02   -0.21833E-09    0.15269E-08   -0.21833E-09    0.12526E-14
  1344    0.73844E+03   -0.65595E+02    0.15266E-08   -0.65595E+02    0.26792E+02   -0.21688E-09    0.15266E-08   -0.21688E-09    0.12487E-14
  1345    0.74026E+03   -0.65872E+02    0.15259E-08   -0.65872E+02    0.26599E+02   -0.21541E-09    0.15259E-08   -0.21541E-09    0.12449E-14
  1346    0.74212E+03   -0.66135E+02    0.15249E-08   -0.66135E+02    0.26403E+02   -0.21392E-09    0.15249E-08   -0.21392E-09    0.12410E-14
  1347    0.74399E+03   -0.66380E+02    0.15234E-08   -0.66380E+02    0.26206E+02   -0.21241E-09    0.15234E-08   -0.21241E-09    0.12371E-14
  1348    0.74586E+03   -0.66609E+02    0.15216E-08   -0.66609E+02    0.26007E+02   -0.21087E-09    0.15216E-08   -0.21087E-09    0.12333E-14
  1349    0.74776E+03   -0.66822E+02    0.15195E-08   -0.66822E+02    0.25804E+02   -0.20932E-09    0.15195E-08   -0.20932E-09    0.12295E-14
  1350    0.74966E+03   -0.67019E+02    0.15168E-08   -0.67019E+02    0.25602E+02   -0.20774E-09    0.15168E-08   -0.20774E-09    0.12257E-14
  1351    0.75157E+03   -0.67199E+02    0.15138E-08   -0.67199E+02    0.25397E+02   -0.20615E-09    0.15138E-08   -0.20615E-09    0.12219E-14
  1352    0.75348E+03   -0.67363E+02    0.15104E-08   -0.67363E+02    0.25191E+02   -0.20453E-09    0.15104E-08   -0.20453E-09    0.12181E-14
  1353    0.75541E+03   -0.67510E+02    0.15065E-08   -0.67510E+02    0.24985E+02   -0.20290E-09    0.15065E-08   -0.20290E-09    0.12143E-14
  1354    0.75733E+03   -0.67641E+02    0.15024E-08   -0.67641E+02    0.24777E+02   -0.20125E-09    0.15024E-08   -0.20125E-09    0.12105E-14
  1355    0.75928E+03   -0.67756E+02    0.14979E-08   -0.67756E+02    0.24567E+02   -0.19957E-09    0.14979E-08   -0.19957E-09    0.12068E-14
  1356    0.76122E+03   -0.67855E+02    0.14931E-08   -0.67855E+02    0.24357E+02   -0.19788E-09    0.14931E-08   -0.19788E-09    0.12031E-14
  1357    0.76316E+03   -0.67936E+02    0.14880E-08   -0.67936E+02    0.24144E+02   -0.19618E-09    0.14880E-08   -0.19618E-09    0.11994E-14
  1358    0.76509E+03   -0.68000E+02    0.14827E-08   -0.68000E+02    0.23931E+02   -0.19446E-09    0.14827E-08   -0.19446E-09    0.11956E-14
  1359    0.76703E+03   -0.68049E+02    0.14772E-08   -0.68049E+02    0.23717E+02   -0.19272E-09    0.14772E-08   -0.19272E-09    0.11920E-14
  1360    0.76894E+03   -0.68080E+02    0.14715E-08   -0.68080E+02    0.23504E+02   -0.19097E-09    0.14715E-08   -0.19097E-09    0.11883E-14
  1361    0.77088E+03   -0.68095E+02    0.14657E-08   -0.68095E+02    0.23288E+02   -0.18921E-09    0.14657E-08   -0.18921E-09    0.11846E-14
  1362    0.77278E+03   -0.68093E+02    0.14597E-08   -0.68093E+02    0.23072E+02   -0.18743E-09    0.14597E-08   -0.18743E-09    0.11810E-14
  1363    0.77470E+03   -0.68077E+02    0.14535E-08   -0.68077E+02    0.22854E+02   -0.18564E-09    0.14535E-08   -0.18564E-09    0.11773E-14
  1364    0.77657E+03   -0.68042E+02    0.14474E-08   -0.68042E+02    0.22637E+02   -0.18384E-09    0.14474E-08   -0.18384E-09    0.11737E-14
  1365    0.77853E+03   -0.67991E+02    0.14411E-08   -0.67991E+02    0.22420E+02   -0.18203E-09    0.14411E-08   -0.18203E-09    0.11701E-14
  1366    0.78040E+03   -0.67924E+02    0.14349E-08   -0.67924E+02    0.22201E+02   -0.18020E-09    0.14349E-08   -0.18020E-09    0.11665E-14
  1367    0.78226E+03   -0.67842E+02    0.14286E-08   -0.67842E+02    0.21981E+02   -0.17837E-09    0.14286E-08   -0.17837E-09    0.11629E-14
  1368    0.78418E+03   -0.67742E+02    0.14224E-08   -0.67742E+02    0.21763E+02   -0.17653E-09    0.14224E-08   -0.17653E-09    0.11594E-14
  1369    0.78602E+03   -0.67626E+02    0.14162E-08   -0.67626E+02    0.21544E+02   -0.17468E-09    0.14162E-08   -0.17468E-09    0.11558E-14
  1370    0.78785E+03   -0.67495E+02    0.14101E-08   -0.67495E+02    0.21325E+02   -0.17283E-09    0.14101E-08   -0.17283E-09    0.11522E-14
  1371    0.78966E+03   -0.67347E+02    0.14041E-08   -0.67347E+02    0.21106E+02   -0.17097E-09    0.14041E-08   -0.17097E-09    0.11487E-14
  1372    0.79147E+03   -0.67184E+02    0.13983E-08   -0.67184E+02    0.20887E+02   -0.16910E-09    0.13983E-08   -0.16910E-09    0.11452E-14
  1373    0.79326E+03   -0.67005E+02    0.13926E-08   -0.67005E+02    0.20669E+02   -0.16722E-09    0.13926E-08   -0.16722E-09    0.11417E-14
  1374    0.79505E+03   -0.66810E+02    0.13871E-08   -0.66810E+02    0.20451E+02   -0.16535E-09    0.13871E-08   -0.16535E-09    0.11382E-14
  1375    0.79682E+03   -0.66600E+02    0.13818E-08   -0.66600E+02    0.20233E+02   -0.16347E-09    0.13818E-08   -0.16347E-09    0.11347E-14
  1376    0.79858E+03   -0.66374E+02    0.13768E-08   -0.66374E+02    0.20015E+02   -0.16158E-09    0.13768E-08   -0.16158E-09    0.11312E-14
  1377    0.80034E+03   -0.66133E+02    0.13720E-08   -0.66133E+02    0.19799E+02   -0.15969E-09    0.13720E-08   -0.15969E-09    0.11278E-14
  1378    0.80208E+03   -0.65877E+02    0.13675E-08   -0.65877E+02    0.19582E+02   -0.15781E-09    0.13675E-08   -0.15781E-09    0.11243E-14
  1379    0.80373E+03   -0.65606E+02    0.13634E-08   -0.65606E+02    0.19367E+02   -0.15592E-09    0.13634E-08   -0.15592E-09    0.11209E-14
  1380    0.80538E+03   -0.65320E+02    0.13596E-08   -0.65320E+02    0.19151E+02   -0.15403E-09    0.13596E-08   -0.15403E-09    0.11175E-14
  1381    0.80702E+03   -0.65019E+02    0.13562E-08   -0.65019E+02    0.18937E+02   -0.15214E-09    0.13562E-08   -0.15214E-09    0.11141E-14
  1382    0.80850E+03   -0.64702E+02    0.13532E-08   -0.64702E+02    0.18724E+02   -0.15025E-09    0.13532E-08   -0.15025E-09    0.11107E-14
  1383    0.81011E+03   -0.64372E+02    0.13507E-08   -0.64372E+02    0.18511E+02   -0.14837E-09    0.13507E-08   -0.14837E-09    0.11073E-14
  1384    0.81157E+03   -0.64027E+02    0.13486E-08   -0.64027E+02    0.18300E+02   -0.14649E-09    0.13486E-08   -0.14649E-09    0.11039E-14
  1385    0.81301E+03   -0.63668E+02    0.13470E-08   -0.63668E+02    0.18090E+02   -0.14461E-09    0.13470E-08   -0.14461E-09    0.11006E-14
  1386    0.81445E+03   -0.63294E+02    0.13459E-08   -0.63294E+02    0.17881E+02   -0.14273E-09    0.13459E-08   -0.14273E-09    0.10972E-14
  1387    0.81580E+03   -0.62907E+02    0.13453E-08   -0.62907E+02    0.17674E+02   -0.14086E-09    0.13453E-08   -0.14086E-09    0.10939E-14
  1388    0.81729E+03   -0.62507E+02    0.13454E-08   -0.62507E+02    0.17467E+02   -0.13900E-09    0.13454E-08   -0.13900E-09    0.10906E-14
  1389    0.81863E+03   -0.62092E+02    0.13460E-08   -0.62092E+02    0.17262E+02   -0.13714E-09    0.13460E-08   -0.13714E-09    0.10873E-14
  1390    0.81988E+03   -0.61665E+02    0.13472E-08   -0.61665E+02    0.17059E+02   -0.13529E-09    0.13472E-08   -0.13529E-09    0.10840E-14
  1391    0.82119E+03   -0.61225E+02    0.13491E-08   -0.61225E+02    0.16857E+02   -0.13344E-09    0.13491E-08   -0.13344E-09    0.10807E-14
  1392    0.82242E+03   -0.60771E+02    0.13517E-08   -0.60771E+02    0.16657E+02   -0.13161E-09    0.13517E-08   -0.13161E-09    0.10774E-14
  1393    0.82364E+03   -0.60305E+02    0.13550E-08   -0.60305E+02    0.16460E+02   -0.12978E-09    0.13550E-08   -0.12978E-09    0.10742E-14
  1394    0.82477E+03   -0.59827E+02    0.13590E-08   -0.59827E+02    0.16263E+02   -0.12797E-09    0.13590E-08   -0.12797E-09    0.10709E-14
  1395    0.82589E+03   -0.59336E+02    0.13637E-08   -0.59336E+02    0.16068E+02   -0.12616E-09    0.13637E-08   -0.12616E-09    0.10677E-14
  1396    0.82701E+03   -0.58835E+02    0.13693E-08   -0.58835E+02    0.15876E+02   -0.12437E-09    0.13693E-08   -0.12437E-09    0.10644E-14
  1397    0.82804E+03   -0.58320E+02    0.13756E-08   -0.58320E+02    0.15686E+02   -0.12259E-09    0.13756E-08   -0.12259E-09    0.10612E-14
  1398    0.82899E+03   -0.57794E+02    0.13829E-08   -0.57794E+02    0.15497E+02   -0.12082E-09    0.13829E-08   -0.12082E-09    0.10580E-14
  1399    0.82993E+03   -0.57257E+02    0.13909E-08   -0.57257E+02    0.15312E+02   -0.11906E-09    0.13909E-08   -0.11906E-09    0.10548E-14
  1400    0.83086E+03   -0.56709E+02    0.13999E-08   -0.56709E+02    0.15128E+02   -0.11732E-09    0.13999E-08   -0.11732E-09    0.10516E-14
  1401    0.83170E+03   -0.56150E+02    0.14098E-08   -0.56150E+02    0.14946E+02   -0.11559E-09    0.14098E-08   -0.11559E-09    0.10485E-14
