#    L    TT             EE             BB             TE             PP             TP             EP          
  1077    0.11865E+04    0.23705E+02    0.00000E+00   -0.84267E+02    0.36014E-08    0.15449E-05    0.42866E-06
  1078    0.11896E+04    0.23402E+02    0.00000E+00   -0.83921E+02    0.35946E-08    0.15322E-05    0.42383E-06
  1079    0.11927E+04    0.23099E+02    0.00000E+00   -0.83568E+02    0.35878E-08    0.15199E-05    0.41898E-06
  1080    0.11958E+04    0.22798E+02    0.00000E+00   -0.83193E+02    0.35811E-08    0.15078E-05    0.41410E-06
  1081    0.11988E+04    0.22501E+02    0.00000E+00   -0.82789E+02    0.35743E-08    0.14960E-05    0.40921E-06
  1082    0.12018E+04    0.22206E+02    0.00000E+00   -0.82365E+02    0.35676E-08    0.14845E-05    0.40429E-06
  1083    0.12047E+04    0.21912E+02    0.00000E+00   -0.81918E+02    0.35608E-08    0.14734E-05    0.39935E-06
  1084    0.12077E+04    0.21621E+02    0.00000E+00   -0.81451E+02    0.35541E-08    0.14625E-05    0.39439E-06
  1085    0.12105E+04    0.21332E+02    0.00000E+00   -0.80955E+02    0.35474E-08    0.14518E-05    0.38941E-06
  1086    0.12133E+04    0.21047E+02    0.00000E+00   -0.80453E+02    0.35408E-08    0.14415E-05    0.38441E-06
  1087    0.12161E+04    0.20764E+02    0.00000E+00   -0.79907E+02    0.35341E-08    0.14315E-05    0.37939E-06
  1088    0.12187E+04    0.20482E+02    0.00000E+00   -0.79356E+02    0.35275E-08    0.14217E-05    0.37436E-06
  1089    0.12214E+04    0.20205E+02    0.00000E+00   -0.78776E+02    0.35209E-08    0.14123E-05    0.36931E-06
  1090    0.12239E+04    0.19931E+02    0.00000E+00   -0.78190E+02    0.35142E-08    0.14031E-05    0.36424E-06
  1091    0.12264E+04    0.19659E+02    0.00000E+00   -0.77569E+02    0.35077E-08    0.13942E-05    0.35916E-06
  1092    0.12289E+04    0.19391E+02    0.00000E+00   -0.76935E+02    0.35011E-08    0.13855E-05    0.35406E-06
  1093    0.12313E+04    0.19126E+02    0.00000E+00   -0.76280E+02    0.34945E-08    0.13772E-05    0.34895E-06
  1094    0.12335E+04    0.18865E+02    0.00000E+00   -0.75612E+02    0.34880E-08    0.13691E-05    0.34383E-06
  1095    0.12358E+04    0.18608E+02    0.00000E+00   -0.74932E+02    0.34815E-08    0.13613E-05    0.33869E-06
  1096    0.12380E+04    0.18353E+02    0.00000E+00   -0.74223E+02    0.34750E-08    0.13537E-05    0.33355E-06
  1097    0.12400E+04    0.18102E+02    0.00000E+00   -0.73495E+02    0.34685E-08    0.13465E-05    0.32839E-06
  1098    0.12421E+04    0.17856E+02    0.00000E+00   -0.72754E+02    0.34620E-08    0.13395E-05    0.32322E-06
  1099    0.12440E+04    0.17614E+02    0.00000E+00   -0.72000E+02    0.34555E-08    0.13327E-05    0.31804E-06
  1100    0.12459E+04    0.17376E+02    0.00000E+00   -0.71226E+02    0.34491E-08    0.13263E-05    0.31286E-06
  1101    0.12477E+04    0.17142E+02    0.00000E+00   -0.70438E+02    0.34427E-08    0.13200E-05    0.30766E-06
  1102    0.12496E+04    0.16912E+02    0.00000E+00   -0.69632E+02    0.34362E-08    0.13141E-05    0.30246E-06
  1103    0.12512E+04    0.16686E+02    0.00000E+00   -0.68813E+02    0.34298E-08    0.13084E-05    0.29725E-06
  1104    0.12528E+04    0.16466E+02    0.00000E+00   -0.67979E+02    0.34235E-08    0.13030E-05    0.29204E-06
  1105    0.12542E+04    0.16249E+02    0.00000E+00   -0.67132E+02    0.34171E-08    0.12978E-05    0.28682E-06
  1106    0.12556E+04    0.16036E+02    0.00000E+00   -0.66270E+02    0.34108E-08    0.12929E-05    0.28159E-06
  1107    0.12570E+04    0.15828E+02    0.00000E+00   -0.65395E+02    0.34044E-08    0.12882E-05    0.27636E-06
  1108    0.12582E+04    0.15624E+02    0.00000E+00   -0.64508E+02    0.33981E-08    0.12838E-05    0.27113E-06
  1109    0.12593E+04    0.15423E+02    0.00000E+00   -0.63607E+02    0.33918E-08    0.12797E-05    0.26589E-06
  1110    0.12604E+04    0.15229E+02    0.00000E+00   -0.62696E+02    0.33855E-08    0.12758E-05    0.26065E-06
  1111    0.12613E+04    0.15040E+02    0.00000E+00   -0.61772E+02    0.33792E-08    0.12721E-05    0.25540E-06
  1112    0.12623E+04    0.14855E+02    0.00000E+00   -0.60839E+02    0.33730E-08    0.12687E-05    0.25016E-06
  1113    0.12631E+04    0.14675E+02    0.00000E+00   -0.59893E+02    0.33668E-08    0.12655E-05    0.24491E-06
  1114    0.12637E+04    0.14500E+02    0.00000E+00   -0.58938E+02    0.33605E-08    0.12626E-05    0.23966E-06
  1115    0.12644E+04    0.14330E+02    0.00000E+00   -0.57974E+02    0.33543E-08    0.12599E-05    0.23440E-06
  1116    0.12650E+04    0.14165E+02    0.00000E+00   -0.57001E+02    0.33481E-08    0.12575E-05    0.22915E-06
  1117    0.12654E+04    0.14005E+02    0.00000E+00   -0.56019E+02    0.33420E-08    0.12553E-05    0.22390E-06
  1118    0.12657E+04    0.13851E+02    0.00000E+00   -0.55027E+02    0.33358E-08    0.12533E-05    0.21865E-06
  1119    0.12661E+04    0.13701E+02    0.00000E+00   -0.54029E+02    0.33296E-08    0.12516E-05    0.21340E-06
  1120    0.12662E+04    0.13557E+02    0.00000E+00   -0.53023E+02    0.33235E-08    0.12501E-05    0.20815E-06
  1121    0.12663E+04    0.13418E+02    0.00000E+00   -0.52010E+02    0.33174E-08    0.12488E-05    0.20291E-06
  1122    0.12663E+04    0.13284E+02    0.00000E+00   -0.50991E+02    0.33113E-08    0.12478E-05    0.19766E-06
  1123    0.12662E+04    0.13156E+02    0.00000E+00   -0.49966E+02    0.33052E-08    0.12469E-05    0.19242E-06
  1124    0.12661E+04    0.13032E+02    0.00000E+00   -0.48935E+02    0.32991E-08    0.12464E-05    0.18719E-06
  1125    0.12657E+04    0.12914E+02    0.00000E+00   -0.47898E+02    0.32931E-08    0.12460E-05    0.18195E-06
  1126    0.12654E+04    0.12802E+02    0.00000E+00   -0.46858E+02    0.32870E-08    0.12459E-05    0.17673E-06
  1127    0.12649E+04    0.12694E+02    0.00000E+00   -0.45814E+02    0.32810E-08    0.12460E-05    0.17150E-06
  1128    0.12643E+04    0.12593E+02    0.00000E+00   -0.44767E+02    0.32750E-08    0.12463E-05    0.16629E-06
  1129    0.12637E+04    0.12497E+02    0.00000E+00   -0.43716E+02    0.32690E-08    0.12468E-05    0.16108E-06
  1130    0.12629E+04    0.12406E+02    0.00000E+00   -0.42662E+02    0.32630E-08    0.12475E-05    0.15587E-06
  1131    0.12621E+04    0.12321E+02    0.00000E+00   -0.41608E+02    0.32570E-08    0.12485E-05    0.15067E-06
  1132    0.12611E+04    0.12241E+02    0.00000E+00   -0.40551E+02    0.32511E-08    0.12497E-05    0.14548E-06
  1133    0.12601E+04    0.12167E+02    0.00000E+00   -0.39493E+02    0.32451E-08    0.12510E-05    0.14030E-06
  1134    0.12590E+04    0.12098E+02    0.00000E+00   -0.38435E+02    0.32392E-08    0.12526E-05    0.13513E-06
  1135    0.12577E+04    0.12035E+02    0.00000E+00   -0.37376E+02    0.32333E-08    0.12544E-05    0.12997E-06
  1136    0.12564E+04    0.11978E+02    0.00000E+00   -0.36319E+02    0.32274E-08    0.12565E-05    0.12481E-06
  1137    0.12550E+04    0.11925E+02    0.00000E+00   -0.35261E+02    0.32215E-08    0.12587E-05    0.11967E-06
  1138    0.12535E+04    0.11879E+02    0.00000E+00   -0.34206E+02    0.32157E-08    0.12611E-05    0.11453E-06
  1139    0.12520E+04    0.11838E+02    0.00000E+00   -0.33151E+02    0.32098E-08    0.12637E-05    0.10941E-06
  1140    0.12503E+04    0.11803E+02    0.00000E+00   -0.32100E+02    0.32040E-08    0.12666E-05    0.10430E-06
  1141    0.12485E+04    0.11772E+02    0.00000E+00   -0.31050E+02    0.31981E-08    0.12696E-05    0.99202E-07
  1142    0.12467E+04    0.11748E+02    0.00000E+00   -0.30005E+02    0.31923E-08    0.12728E-05    0.94116E-07
  1143    0.12448E+04    0.11728E+02    0.00000E+00   -0.28964E+02    0.31865E-08    0.12762E-05    0.89043E-07
  1144    0.12426E+04    0.11714E+02    0.00000E+00   -0.27927E+02    0.31808E-08    0.12799E-05    0.83983E-07
  1145    0.12406E+04    0.11707E+02    0.00000E+00   -0.26894E+02    0.31750E-08    0.12837E-05    0.78938E-07
  1146    0.12383E+04    0.11704E+02    0.00000E+00   -0.25867E+02    0.31692E-08    0.12877E-05    0.73907E-07
  1147    0.12360E+04    0.11707E+02    0.00000E+00   -0.24846E+02    0.31635E-08    0.12919E-05    0.68891E-07
  1148    0.12336E+04    0.11715E+02    0.00000E+00   -0.23830E+02    0.31578E-08    0.12962E-05    0.63890E-07
  1149    0.12312E+04    0.11728E+02    0.00000E+00   -0.22822E+02    0.31521E-08    0.13008E-05    0.58906E-07
  1150    0.12286E+04    0.11747E+02    0.00000E+00   -0.21821E+02    0.31464E-08    0.13056E-05    0.53939E-07
  1151    0.12260E+04    0.11771E+02    0.00000E+00   -0.20828E+02    0.31407E-08    0.13105E-05    0.48988E-07
  1152    0.12232E+04    0.11800E+02    0.00000E+00   -0.19842E+02    0.31350E-08    0.13156E-05    0.44055E-07
  1153    0.12205E+04    0.11836E+02    0.00000E+00   -0.18866E+02    0.31293E-08    0.13209E-05    0.39139E-07
  1154    0.12176E+04    0.11876E+02    0.00000E+00   -0.17897E+02    0.31237E-08    0.13264E-05    0.34241E-07
  1155    0.12147E+04    0.11921E+02    0.00000E+00   -0.16938E+02    0.31181E-08    0.13320E-05    0.29360E-07
  1156    0.12116E+04    0.11971E+02    0.00000E+00   -0.15989E+02    0.31125E-08    0.13378E-05    0.24498E-07
  1157    0.12084E+04    0.12026E+02    0.00000E+00   -0.15048E+02    0.31069E-08    0.13438E-05    0.19654E-07
  1158    0.12053E+04    0.12087E+02    0.00000E+00   -0.14119E+02    0.31013E-08    0.13499E-05    0.14829E-07
  1159    0.12021E+04    0.12152E+02    0.00000E+00   -0.13199E+02    0.30957E-08    0.13562E-05    0.10022E-07
  1160    0.11986E+04    0.12223E+02    0.00000E+00   -0.12293E+02    0.30901E-08    0.13626E-05    0.52349E-08
  1161    0.11953E+04    0.12298E+02    0.00000E+00   -0.11396E+02    0.30846E-08    0.13692E-05    0.46644E-09
  1162    0.11918E+04    0.12379E+02    0.00000E+00   -0.10511E+02    0.30790E-08    0.13759E-05   -0.42826E-08
  1163    0.11882E+04    0.12464E+02    0.00000E+00   -0.96383E+01    0.30735E-08    0.13828E-05   -0.90121E-08
  1164    0.11846E+04    0.12554E+02    0.00000E+00   -0.87779E+01    0.30680E-08    0.13898E-05   -0.13722E-07
  1165    0.11809E+04    0.12649E+02    0.00000E+00   -0.79295E+01    0.30625E-08    0.13970E-05   -0.18412E-07
  1166    0.11771E+04    0.12748E+02    0.00000E+00   -0.70947E+01    0.30570E-08    0.14042E-05   -0.23081E-07
  1167    0.11733E+04    0.12852E+02    0.00000E+00   -0.62734E+01    0.30516E-08    0.14116E-05   -0.27730E-07
  1168    0.11694E+04    0.12961E+02    0.00000E+00   -0.54647E+01    0.30461E-08    0.14192E-05   -0.32359E-07
  1169    0.11655E+04    0.13074E+02    0.00000E+00   -0.46717E+01    0.30407E-08    0.14268E-05   -0.36966E-07
  1170    0.11615E+04    0.13191E+02    0.00000E+00   -0.38912E+01    0.30352E-08    0.14346E-05   -0.41553E-07
  1171    0.11574E+04    0.13313E+02    0.00000E+00   -0.31263E+01    0.30298E-08    0.14425E-05   -0.46118E-07
  1172    0.11533E+04    0.13439E+02    0.00000E+00   -0.23760E+01    0.30244E-08    0.14504E-05   -0.50662E-07
  1173    0.11491E+04    0.13569E+02    0.00000E+00   -0.16405E+01    0.30190E-08    0.14585E-05   -0.55184E-07
  1174    0.11449E+04    0.13702E+02    0.00000E+00   -0.92066E+00    0.30136E-08    0.14667E-05   -0.59684E-07
  1175    0.11406E+04    0.13840E+02    0.00000E+00   -0.21646E+00    0.30083E-08    0.14750E-05   -0.64163E-07
  1176    0.11361E+04    0.13982E+02    0.00000E+00    0.47142E+00    0.30029E-08    0.14834E-05   -0.68618E-07
  1177    0.11318E+04    0.14128E+02    0.00000E+00    0.11435E+01    0.29976E-08    0.14919E-05   -0.73052E-07
  1178    0.11273E+04    0.14277E+02    0.00000E+00    0.17991E+01    0.29923E-08    0.15005E-05   -0.77462E-07
  1179    0.11228E+04    0.14432E+02    0.00000E+00    0.24381E+01    0.29869E-08    0.15092E-05   -0.81850E-07
  1180    0.11183E+04    0.14589E+02    0.00000E+00    0.30602E+01    0.29816E-08    0.15179E-05   -0.86215E-07
  1181    0.11137E+04    0.14750E+02    0.00000E+00    0.36652E+01    0.29764E-08    0.15267E-05   -0.90556E-07
  1182    0.11090E+04    0.14914E+02    0.00000E+00    0.42529E+01    0.29711E-08    0.15356E-05   -0.94874E-07
  1183    0.11044E+04    0.15081E+02    0.00000E+00    0.48230E+01    0.29658E-08    0.15446E-05   -0.99167E-07
  1184    0.10996E+04    0.15251E+02    0.00000E+00    0.53754E+01    0.29606E-08    0.15536E-05   -0.10344E-06
  1185    0.10949E+04    0.15426E+02    0.00000E+00    0.59099E+01    0.29553E-08    0.15627E-05   -0.10768E-06
  1186    0.10901E+04    0.15603E+02    0.00000E+00    0.64262E+01    0.29501E-08    0.15719E-05   -0.11190E-06
  1187    0.10853E+04    0.15783E+02    0.00000E+00    0.69241E+01    0.29449E-08    0.15811E-05   -0.11610E-06
  1188    0.10804E+04    0.15966E+02    0.00000E+00    0.74034E+01    0.29397E-08    0.15904E-05   -0.12027E-06
  1189    0.10755E+04    0.16151E+02    0.00000E+00    0.78642E+01    0.29345E-08    0.15997E-05   -0.12442E-06
  1190    0.10706E+04    0.16339E+02    0.00000E+00    0.83060E+01    0.29293E-08    0.16091E-05   -0.12854E-06
  1191    0.10657E+04    0.16531E+02    0.00000E+00    0.87291E+01    0.29242E-08    0.16185E-05   -0.13264E-06
  1192    0.10607E+04    0.16724E+02    0.00000E+00    0.91329E+01    0.29190E-08    0.16280E-05   -0.13671E-06
  1193    0.10557E+04    0.16920E+02    0.00000E+00    0.95176E+01    0.29139E-08    0.16375E-05   -0.14075E-06
  1194    0.10507E+04    0.17118E+02    0.00000E+00    0.98832E+01    0.29087E-08    0.16470E-05   -0.14477E-06
  1195    0.10457E+04    0.17318E+02    0.00000E+00    0.10229E+02    0.29036E-08    0.16565E-05   -0.14876E-06
  1196    0.10406E+04    0.17522E+02    0.00000E+00    0.10556E+02    0.28985E-08    0.16661E-05   -0.15273E-06
  1197    0.10355E+04    0.17726E+02    0.00000E+00    0.10862E+02    0.28934E-08    0.16757E-05   -0.15667E-06
  1198    0.10304E+04    0.17932E+02    0.00000E+00    0.11148E+02    0.28883E-08    0.16854E-05   -0.16058E-06
  1199    0.10254E+04    0.18140E+02    0.00000E+00    0.11416E+02    0.28833E-08    0.16950E-05   -0.16447E-06
  1200    0.10202E+04    0.18350E+02    0.00000E+00    0.11663E+02    0.28782E-08    0.17047E-05   -0.16832E-06
  1201    0.10152E+04    0.18561E+02    0.00000E+00    0.11890E+02    0.28732E-08    0.17143E-05   -0.17215E-06
  1202    0.10100E+04    0.18775E+02    0.00000E+00    0.12097E+02    0.28681E-08    0.17240E-05   -0.17596E-06
  1203    0.10049E+04    0.18989E+02    0.00000E+00    0.12283E+02    0.28631E-08    0.17336E-05   -0.17973E-06
  1204    0.99969E+03    0.19205E+02    0.00000E+00    0.12450E+02    0.28581E-08    0.17433E-05   -0.18347E-06
  1205    0.99454E+03    0.19421E+02    0.00000E+00    0.12597E+02    0.28531E-08    0.17529E-05   -0.18719E-06
  1206    0.98941E+03    0.19639E+02    0.00000E+00    0.12723E+02    0.28481E-08    0.17625E-05   -0.19087E-06
  1207    0.98436E+03    0.19857E+02    0.00000E+00    0.12829E+02    0.28432E-08    0.17720E-05   -0.19452E-06
  1208    0.97925E+03    0.20077E+02    0.00000E+00    0.12916E+02    0.28382E-08    0.17815E-05   -0.19814E-06
  1209    0.97408E+03    0.20297E+02    0.00000E+00    0.12982E+02    0.28332E-08    0.17910E-05   -0.20173E-06
  1210    0.96900E+03    0.20518E+02    0.00000E+00    0.13028E+02    0.28283E-08    0.18003E-05   -0.20528E-06
  1211    0.96386E+03    0.20740E+02    0.00000E+00    0.13054E+02    0.28234E-08    0.18096E-05   -0.20881E-06
  1212    0.95880E+03    0.20963E+02    0.00000E+00    0.13060E+02    0.28185E-08    0.18188E-05   -0.21229E-06
  1213    0.95369E+03    0.21185E+02    0.00000E+00    0.13047E+02    0.28135E-08    0.18280E-05   -0.21575E-06
  1214    0.94866E+03    0.21408E+02    0.00000E+00    0.13014E+02    0.28087E-08    0.18370E-05   -0.21916E-06
  1215    0.94365E+03    0.21631E+02    0.00000E+00    0.12961E+02    0.28038E-08    0.18459E-05   -0.22254E-06
  1216    0.93865E+03    0.21855E+02    0.00000E+00    0.12888E+02    0.27989E-08    0.18547E-05   -0.22589E-06
  1217    0.93351E+03    0.22078E+02    0.00000E+00    0.12796E+02    0.27940E-08    0.18634E-05   -0.22920E-06
  1218    0.92853E+03    0.22302E+02    0.00000E+00    0.12684E+02    0.27892E-08    0.18720E-05   -0.23247E-06
  1219    0.92350E+03    0.22525E+02    0.00000E+00    0.12554E+02    0.27844E-08    0.18804E-05   -0.23570E-06
  1220    0.91855E+03    0.22748E+02    0.00000E+00    0.12403E+02    0.27795E-08    0.18887E-05   -0.23889E-06
  1221    0.91361E+03    0.22969E+02    0.00000E+00    0.12234E+02    0.27747E-08    0.18968E-05   -0.24204E-06
  1222    0.90869E+03    0.23192E+02    0.00000E+00    0.12045E+02    0.27699E-08    0.19047E-05   -0.24516E-06
  1223    0.90377E+03    0.23414E+02    0.00000E+00    0.11839E+02    0.27651E-08    0.19125E-05   -0.24823E-06
  1224    0.89888E+03    0.23633E+02    0.00000E+00    0.11613E+02    0.27603E-08    0.19201E-05   -0.25126E-06
  1225    0.89406E+03    0.23853E+02    0.00000E+00    0.11368E+02    0.27556E-08    0.19275E-05   -0.25425E-06
  1226    0.88927E+03    0.24072E+02    0.00000E+00    0.11105E+02    0.27508E-08    0.19348E-05   -0.25719E-06
  1227    0.88455E+03    0.24290E+02    0.00000E+00    0.10824E+02    0.27461E-08    0.19418E-05   -0.26009E-06
  1228    0.87978E+03    0.24507E+02    0.00000E+00    0.10525E+02    0.27413E-08    0.19486E-05   -0.26295E-06
  1229    0.87509E+03    0.24722E+02    0.00000E+00    0.10208E+02    0.27366E-08    0.19552E-05   -0.26577E-06
  1230    0.87027E+03    0.24936E+02    0.00000E+00    0.98738E+01    0.27319E-08    0.19615E-05   -0.26854E-06
  1231    0.86561E+03    0.25149E+02    0.00000E+00    0.95219E+01    0.27272E-08    0.19676E-05   -0.27126E-06
  1232    0.86095E+03    0.25360E+02    0.00000E+00    0.91536E+01    0.27225E-08    0.19735E-05   -0.27394E-06
  1233    0.85646E+03    0.25571E+02    0.00000E+00    0.87668E+01    0.27178E-08    0.19791E-05   -0.27657E-06
  1234    0.85191E+03    0.25779E+02    0.00000E+00    0.83646E+01    0.27131E-08    0.19845E-05   -0.27915E-06
  1235    0.84767E+03    0.25986E+02    0.00000E+00    0.79454E+01    0.27085E-08    0.19896E-05   -0.28169E-06
  1236    0.84329E+03    0.26190E+02    0.00000E+00    0.75102E+01    0.27038E-08    0.19944E-05   -0.28417E-06
  1237    0.83892E+03    0.26393E+02    0.00000E+00    0.70583E+01    0.26992E-08    0.19989E-05   -0.28661E-06
  1238    0.83464E+03    0.26594E+02    0.00000E+00    0.65904E+01    0.26945E-08    0.20031E-05   -0.28900E-06
  1239    0.83037E+03    0.26791E+02    0.00000E+00    0.61067E+01    0.26899E-08    0.20070E-05   -0.29133E-06
  1240    0.82611E+03    0.26988E+02    0.00000E+00    0.56087E+01    0.26853E-08    0.20107E-05   -0.29362E-06
  1241    0.82201E+03    0.27181E+02    0.00000E+00    0.50950E+01    0.26807E-08    0.20140E-05   -0.29585E-06
  1242    0.81785E+03    0.27374E+02    0.00000E+00    0.45679E+01    0.26761E-08    0.20169E-05   -0.29804E-06
  1243    0.81378E+03    0.27562E+02    0.00000E+00    0.40242E+01    0.26715E-08    0.20196E-05   -0.30017E-06
  1244    0.80979E+03    0.27749E+02    0.00000E+00    0.34678E+01    0.26670E-08    0.20218E-05   -0.30224E-06
  1245    0.80588E+03    0.27934E+02    0.00000E+00    0.28972E+01    0.26624E-08    0.20238E-05   -0.30426E-06
  1246    0.80199E+03    0.28114E+02    0.00000E+00    0.23142E+01    0.26579E-08    0.20254E-05   -0.30623E-06
  1247    0.79811E+03    0.28293E+02    0.00000E+00    0.17172E+01    0.26533E-08    0.20266E-05   -0.30814E-06
  1248    0.79432E+03    0.28468E+02    0.00000E+00    0.11070E+01    0.26488E-08    0.20274E-05   -0.31000E-06
  1249    0.79061E+03    0.28642E+02    0.00000E+00    0.48454E+00    0.26443E-08    0.20279E-05   -0.31180E-06
  1250    0.78698E+03    0.28811E+02    0.00000E+00   -0.15023E+00    0.26398E-08    0.20279E-05   -0.31354E-06
  1251    0.78337E+03    0.28976E+02    0.00000E+00   -0.79712E+00    0.26353E-08    0.20276E-05   -0.31523E-06
  1252    0.77991E+03    0.29140E+02    0.00000E+00   -0.14559E+01    0.26308E-08    0.20269E-05   -0.31685E-06
  1253    0.77639E+03    0.29300E+02    0.00000E+00   -0.21258E+01    0.26263E-08    0.20258E-05   -0.31843E-06
  1254    0.77296E+03    0.29455E+02    0.00000E+00   -0.28068E+01    0.26219E-08    0.20243E-05   -0.31994E-06
  1255    0.76961E+03    0.29609E+02    0.00000E+00   -0.34986E+01    0.26174E-08    0.20226E-05   -0.32140E-06
  1256    0.76642E+03    0.29758E+02    0.00000E+00   -0.42007E+01    0.26130E-08    0.20205E-05   -0.32281E-06
  1257    0.76324E+03    0.29904E+02    0.00000E+00   -0.49130E+01    0.26085E-08    0.20181E-05   -0.32416E-06
  1258    0.76006E+03    0.30046E+02    0.00000E+00   -0.56350E+01    0.26041E-08    0.20154E-05   -0.32546E-06
  1259    0.75698E+03    0.30185E+02    0.00000E+00   -0.63665E+01    0.25997E-08    0.20125E-05   -0.32670E-06
  1260    0.75397E+03    0.30319E+02    0.00000E+00   -0.71070E+01    0.25953E-08    0.20093E-05   -0.32789E-06
  1261    0.75104E+03    0.30451E+02    0.00000E+00   -0.78563E+01    0.25909E-08    0.20059E-05   -0.32903E-06
  1262    0.74820E+03    0.30579E+02    0.00000E+00   -0.86138E+01    0.25865E-08    0.20023E-05   -0.33012E-06
  1263    0.74544E+03    0.30703E+02    0.00000E+00   -0.93796E+01    0.25821E-08    0.19984E-05   -0.33116E-06
  1264    0.74269E+03    0.30823E+02    0.00000E+00   -0.10153E+02    0.25777E-08    0.19944E-05   -0.33215E-06
  1265    0.74010E+03    0.30939E+02    0.00000E+00   -0.10934E+02    0.25734E-08    0.19903E-05   -0.33309E-06
  1266    0.73751E+03    0.31051E+02    0.00000E+00   -0.11722E+02    0.25690E-08    0.19860E-05   -0.33398E-06
  1267    0.73500E+03    0.31158E+02    0.00000E+00   -0.12517E+02    0.25647E-08    0.19815E-05   -0.33482E-06
  1268    0.73258E+03    0.31264E+02    0.00000E+00   -0.13319E+02    0.25604E-08    0.19770E-05   -0.33562E-06
  1269    0.73025E+03    0.31362E+02    0.00000E+00   -0.14125E+02    0.25561E-08    0.19723E-05   -0.33636E-06
  1270    0.72797E+03    0.31458E+02    0.00000E+00   -0.14939E+02    0.25517E-08    0.19676E-05   -0.33706E-06
  1271    0.72577E+03    0.31549E+02    0.00000E+00   -0.15757E+02    0.25474E-08    0.19628E-05   -0.33772E-06
  1272    0.72364E+03    0.31637E+02    0.00000E+00   -0.16580E+02    0.25432E-08    0.19580E-05   -0.33833E-06
  1273    0.72156E+03    0.31720E+02    0.00000E+00   -0.17408E+02    0.25389E-08    0.19531E-05   -0.33889E-06
  1274    0.71957E+03    0.31798E+02    0.00000E+00   -0.18240E+02    0.25346E-08    0.19482E-05   -0.33941E-06
  1275    0.71764E+03    0.31872E+02    0.00000E+00   -0.19075E+02    0.25303E-08    0.19433E-05   -0.33989E-06
  1276    0.71579E+03    0.31942E+02    0.00000E+00   -0.19914E+02    0.25261E-08    0.19385E-05   -0.34032E-06
  1277    0.71401E+03    0.32008E+02    0.00000E+00   -0.20756E+02    0.25218E-08    0.19337E-05   -0.34072E-06
  1278    0.71230E+03    0.32070E+02    0.00000E+00   -0.21600E+02    0.25176E-08    0.19289E-05   -0.34106E-06
  1279    0.71067E+03    0.32126E+02    0.00000E+00   -0.22447E+02    0.25134E-08    0.19243E-05   -0.34137E-06
  1280    0.70912E+03    0.32179E+02    0.00000E+00   -0.23296E+02    0.25092E-08    0.19197E-05   -0.34164E-06
  1281    0.70764E+03    0.32228E+02    0.00000E+00   -0.24146E+02    0.25050E-08    0.19152E-05   -0.34187E-06
  1282    0.70623E+03    0.32271E+02    0.00000E+00   -0.24997E+02    0.25008E-08    0.19109E-05   -0.34205E-06
  1283    0.70490E+03    0.32311E+02    0.00000E+00   -0.25849E+02    0.24966E-08    0.19066E-05   -0.34220E-06
  1284    0.70364E+03    0.32345E+02    0.00000E+00   -0.26702E+02    0.24924E-08    0.19026E-05   -0.34231E-06
  1285    0.70244E+03    0.32376E+02    0.00000E+00   -0.27554E+02    0.24882E-08    0.18987E-05   -0.34239E-06
  1286    0.70132E+03    0.32401E+02    0.00000E+00   -0.28406E+02    0.24841E-08    0.18950E-05   -0.34242E-06
  1287    0.70027E+03    0.32422E+02    0.00000E+00   -0.29256E+02    0.24799E-08    0.18916E-05   -0.34242E-06
  1288    0.69930E+03    0.32439E+02    0.00000E+00   -0.30107E+02    0.24758E-08    0.18883E-05   -0.34238E-06
  1289    0.69840E+03    0.32452E+02    0.00000E+00   -0.30954E+02    0.24716E-08    0.18853E-05   -0.34231E-06
  1290    0.69756E+03    0.32459E+02    0.00000E+00   -0.31801E+02    0.24675E-08    0.18826E-05   -0.34220E-06
  1291    0.69680E+03    0.32462E+02    0.00000E+00   -0.32645E+02    0.24634E-08    0.18801E-05   -0.34206E-06
  1292    0.69611E+03    0.32459E+02    0.00000E+00   -0.33487E+02    0.24593E-08    0.18779E-05   -0.34189E-06
  1293    0.69548E+03    0.32454E+02    0.00000E+00   -0.34326E+02    0.24552E-08    0.18761E-05   -0.34168E-06
  1294    0.69494E+03    0.32443E+02    0.00000E+00   -0.35159E+02    0.24511E-08    0.18745E-05   -0.34144E-06
  1295    0.69445E+03    0.32428E+02    0.00000E+00   -0.35991E+02    0.24470E-08    0.18733E-05   -0.34116E-06
  1296    0.69403E+03    0.32409E+02    0.00000E+00   -0.36816E+02    0.24430E-08    0.18725E-05   -0.34086E-06
  1297    0.69368E+03    0.32386E+02    0.00000E+00   -0.37638E+02    0.24389E-08    0.18721E-05   -0.34052E-06
  1298    0.69340E+03    0.32357E+02    0.00000E+00   -0.38455E+02    0.24348E-08    0.18720E-05   -0.34016E-06
  1299    0.69317E+03    0.32325E+02    0.00000E+00   -0.39267E+02    0.24308E-08    0.18724E-05   -0.33976E-06
  1300    0.69303E+03    0.32287E+02    0.00000E+00   -0.40072E+02    0.24268E-08    0.18732E-05   -0.33934E-06
  1301    0.69295E+03    0.32246E+02    0.00000E+00   -0.40871E+02    0.24227E-08    0.18744E-05   -0.33889E-06
  1302    0.69293E+03    0.32199E+02    0.00000E+00   -0.41663E+02    0.24187E-08    0.18760E-05   -0.33841E-06
  1303    0.69297E+03    0.32149E+02    0.00000E+00   -0.42450E+02    0.24147E-08    0.18781E-05   -0.33790E-06
