#    L    TT             EE             BB             TE          
   785    0.24793E+04    0.17580E+02    0.71959E-01   -0.10401E+03
   786    0.24835E+04    0.17357E+02    0.72061E-01   -0.10261E+03
   787    0.24875E+04    0.17139E+02    0.72163E-01   -0.10120E+03
   788    0.24912E+04    0.16924E+02    0.72264E-01   -0.99780E+02
   789    0.24949E+04    0.16711E+02    0.72365E-01   -0.98337E+02
   790    0.24984E+04    0.16505E+02    0.72466E-01   -0.96860E+02
   791    0.25017E+04    0.16302E+02    0.72566E-01   -0.95358E+02
   792    0.25048E+04    0.16104E+02    0.72666E-01   -0.93845E+02
   793    0.25078E+04    0.15910E+02    0.72765E-01   -0.92299E+02
   794    0.25105E+04    0.15721E+02    0.72864E-01   -0.90742E+02
   795    0.25130E+04    0.15535E+02    0.72962E-01   -0.89160E+02
   796    0.25155E+04    0.15355E+02    0.73060E-01   -0.87567E+02
   797    0.25177E+04    0.15178E+02    0.73157E-01   -0.85948E+02
   798    0.25196E+04    0.15007E+02    0.73254E-01   -0.84319E+02
   799    0.25215E+04    0.14841E+02    0.73350E-01   -0.82673E+02
   800    0.25232E+04    0.14679E+02    0.73445E-01   -0.81008E+02
   801    0.25246E+04    0.14523E+02    0.73540E-01   -0.79333E+02
   802    0.25258E+04    0.14371E+02    0.73634E-01   -0.77625E+02
   803    0.25269E+04    0.14224E+02    0.73728E-01   -0.75922E+02
   804    0.25278E+04    0.14083E+02    0.73820E-01   -0.74193E+02
   805    0.25285E+04    0.13947E+02    0.73912E-01   -0.72455E+02
   806    0.25290E+04    0.13815E+02    0.74003E-01   -0.70705E+02
   807    0.25292E+04    0.13690E+02    0.74093E-01   -0.68946E+02
   808    0.25292E+04    0.13570E+02    0.74183E-01   -0.67169E+02
   809    0.25292E+04    0.13456E+02    0.74272E-01   -0.65388E+02
   810    0.25288E+04    0.13347E+02    0.74359E-01   -0.63590E+02
   811    0.25283E+04    0.13244E+02    0.74446E-01   -0.61782E+02
   812    0.25275E+04    0.13147E+02    0.74532E-01   -0.59969E+02
   813    0.25266E+04    0.13055E+02    0.74617E-01   -0.58150E+02
   814    0.25256E+04    0.12969E+02    0.74701E-01   -0.56322E+02
   815    0.25243E+04    0.12889E+02    0.74785E-01   -0.54489E+02
   816    0.25227E+04    0.12814E+02    0.74867E-01   -0.52650E+02
   817    0.25209E+04    0.12745E+02    0.74948E-01   -0.50805E+02
   818    0.25191E+04    0.12683E+02    0.75028E-01   -0.48956E+02
   819    0.25170E+04    0.12626E+02    0.75107E-01   -0.47103E+02
   820    0.25147E+04    0.12575E+02    0.75186E-01   -0.45246E+02
   821    0.25122E+04    0.12529E+02    0.75263E-01   -0.43388E+02
   822    0.25095E+04    0.12490E+02    0.75339E-01   -0.41528E+02
   823    0.25066E+04    0.12457E+02    0.75414E-01   -0.39666E+02
   824    0.25034E+04    0.12430E+02    0.75488E-01   -0.37803E+02
   825    0.25001E+04    0.12409E+02    0.75560E-01   -0.35942E+02
   826    0.24966E+04    0.12395E+02    0.75632E-01   -0.34081E+02
   827    0.24928E+04    0.12386E+02    0.75702E-01   -0.32222E+02
   828    0.24890E+04    0.12383E+02    0.75772E-01   -0.30366E+02
   829    0.24849E+04    0.12387E+02    0.75840E-01   -0.28513E+02
   830    0.24806E+04    0.12397E+02    0.75907E-01   -0.26666E+02
   831    0.24762E+04    0.12413E+02    0.75973E-01   -0.24822E+02
   832    0.24715E+04    0.12434E+02    0.76037E-01   -0.22985E+02
   833    0.24667E+04    0.12462E+02    0.76101E-01   -0.21153E+02
   834    0.24616E+04    0.12495E+02    0.76163E-01   -0.19328E+02
   835    0.24564E+04    0.12536E+02    0.76224E-01   -0.17511E+02
   836    0.24509E+04    0.12581E+02    0.76283E-01   -0.15702E+02
   837    0.24453E+04    0.12633E+02    0.76342E-01   -0.13901E+02
   838    0.24395E+04    0.12692E+02    0.76399E-01   -0.12110E+02
   839    0.24335E+04    0.12756E+02    0.76455E-01   -0.10328E+02
   840    0.24273E+04    0.12827E+02    0.76509E-01   -0.85575E+01
   841    0.24210E+04    0.12903E+02    0.76562E-01   -0.67997E+01
   842    0.24145E+04    0.12985E+02    0.76614E-01   -0.50517E+01
   843    0.24078E+04    0.13072E+02    0.76665E-01   -0.33195E+01
   844    0.24009E+04    0.13167E+02    0.76714E-01   -0.15993E+01
   845    0.23938E+04    0.13265E+02    0.76762E-01    0.10585E+00
   846    0.23867E+04    0.13372E+02    0.76809E-01    0.17956E+01
   847    0.23794E+04    0.13483E+02    0.76854E-01    0.34702E+01
   848    0.23720E+04    0.13600E+02    0.76898E-01    0.51277E+01
   849    0.23642E+04    0.13722E+02    0.76940E-01    0.67688E+01
   850    0.23565E+04    0.13851E+02    0.76981E-01    0.83923E+01
   851    0.23485E+04    0.13985E+02    0.77021E-01    0.99978E+01
   852    0.23403E+04    0.14125E+02    0.77060E-01    0.11585E+02
   853    0.23321E+04    0.14270E+02    0.77096E-01    0.13153E+02
   854    0.23236E+04    0.14420E+02    0.77132E-01    0.14701E+02
   855    0.23149E+04    0.14577E+02    0.77166E-01    0.16229E+02
   856    0.23063E+04    0.14737E+02    0.77199E-01    0.17737E+02
   857    0.22973E+04    0.14903E+02    0.77230E-01    0.19223E+02
   858    0.22883E+04    0.15077E+02    0.77260E-01    0.20687E+02
   859    0.22791E+04    0.15252E+02    0.77289E-01    0.22131E+02
   860    0.22699E+04    0.15434E+02    0.77316E-01    0.23551E+02
   861    0.22604E+04    0.15620E+02    0.77342E-01    0.24948E+02
   862    0.22508E+04    0.15812E+02    0.77366E-01    0.26322E+02
   863    0.22412E+04    0.16008E+02    0.77389E-01    0.27672E+02
   864    0.22313E+04    0.16209E+02    0.77410E-01    0.28997E+02
   865    0.22213E+04    0.16415E+02    0.77431E-01    0.30297E+02
   866    0.22114E+04    0.16625E+02    0.77449E-01    0.31571E+02
   867    0.22012E+04    0.16840E+02    0.77466E-01    0.32820E+02
   868    0.21910E+04    0.17059E+02    0.77482E-01    0.34043E+02
   869    0.21806E+04    0.17283E+02    0.77497E-01    0.35240E+02
   870    0.21701E+04    0.17510E+02    0.77510E-01    0.36410E+02
   871    0.21595E+04    0.17742E+02    0.77522E-01    0.37552E+02
   872    0.21489E+04    0.17978E+02    0.77532E-01    0.38667E+02
   873    0.21381E+04    0.18218E+02    0.77541E-01    0.39754E+02
   874    0.21272E+04    0.18462E+02    0.77549E-01    0.40813E+02
   875    0.21162E+04    0.18709E+02    0.77555E-01    0.41844E+02
   876    0.21051E+04    0.18961E+02    0.77560E-01    0.42847E+02
   877    0.20941E+04    0.19215E+02    0.77564E-01    0.43820E+02
   878    0.20829E+04    0.19472E+02    0.77566E-01    0.44763E+02
   879    0.20716E+04    0.19734E+02    0.77567E-01    0.45678E+02
   880    0.20603E+04    0.19999E+02    0.77567E-01    0.46562E+02
   881    0.20489E+04    0.20265E+02    0.77565E-01    0.47416E+02
   882    0.20374E+04    0.20536E+02    0.77562E-01    0.48240E+02
   883    0.20260E+04    0.20810E+02    0.77558E-01    0.49031E+02
   884    0.20143E+04    0.21085E+02    0.77553E-01    0.49794E+02
   885    0.20026E+04    0.21364E+02    0.77546E-01    0.50524E+02
   886    0.19909E+04    0.21645E+02    0.77538E-01    0.51223E+02
   887    0.19791E+04    0.21928E+02    0.77529E-01    0.51891E+02
   888    0.19674E+04    0.22215E+02    0.77519E-01    0.52527E+02
   889    0.19555E+04    0.22502E+02    0.77508E-01    0.53130E+02
   890    0.19436E+04    0.22792E+02    0.77496E-01    0.53701E+02
   891    0.19317E+04    0.23084E+02    0.77482E-01    0.54241E+02
   892    0.19198E+04    0.23377E+02    0.77467E-01    0.54749E+02
   893    0.19078E+04    0.23673E+02    0.77451E-01    0.55224E+02
   894    0.18959E+04    0.23970E+02    0.77435E-01    0.55666E+02
   895    0.18838E+04    0.24267E+02    0.77417E-01    0.56077E+02
   896    0.18718E+04    0.24567E+02    0.77398E-01    0.56455E+02
   897    0.18597E+04    0.24868E+02    0.77378E-01    0.56802E+02
   898    0.18478E+04    0.25170E+02    0.77357E-01    0.57115E+02
   899    0.18357E+04    0.25472E+02    0.77335E-01    0.57395E+02
   900    0.18237E+04    0.25776E+02    0.77312E-01    0.57644E+02
   901    0.18117E+04    0.26079E+02    0.77288E-01    0.57859E+02
   902    0.17997E+04    0.26384E+02    0.77263E-01    0.58042E+02
   903    0.17875E+04    0.26688E+02    0.77237E-01    0.58193E+02
   904    0.17756E+04    0.26993E+02    0.77210E-01    0.58310E+02
   905    0.17636E+04    0.27299E+02    0.77183E-01    0.58395E+02
   906    0.17516E+04    0.27603E+02    0.77154E-01    0.58447E+02
   907    0.17397E+04    0.27908E+02    0.77125E-01    0.58467E+02
   908    0.17279E+04    0.28213E+02    0.77095E-01    0.58455E+02
   909    0.17160E+04    0.28517E+02    0.77064E-01    0.58410E+02
   910    0.17041E+04    0.28822E+02    0.77033E-01    0.58334E+02
   911    0.16923E+04    0.29124E+02    0.77000E-01    0.58225E+02
   912    0.16805E+04    0.29427E+02    0.76967E-01    0.58085E+02
   913    0.16685E+04    0.29729E+02    0.76934E-01    0.57913E+02
   914    0.16569E+04    0.30029E+02    0.76899E-01    0.57711E+02
   915    0.16451E+04    0.30329E+02    0.76864E-01    0.57477E+02
   916    0.16336E+04    0.30627E+02    0.76828E-01    0.57212E+02
   917    0.16219E+04    0.30926E+02    0.76792E-01    0.56918E+02
   918    0.16105E+04    0.31221E+02    0.76755E-01    0.56592E+02
   919    0.15990E+04    0.31516E+02    0.76717E-01    0.56236E+02
   920    0.15876E+04    0.31808E+02    0.76679E-01    0.55849E+02
   921    0.15764E+04    0.32100E+02    0.76640E-01    0.55433E+02
   922    0.15650E+04    0.32388E+02    0.76601E-01    0.54988E+02
   923    0.15538E+04    0.32675E+02    0.76561E-01    0.54514E+02
   924    0.15427E+04    0.32960E+02    0.76521E-01    0.54010E+02
   925    0.15317E+04    0.33243E+02    0.76480E-01    0.53478E+02
   926    0.15207E+04    0.33523E+02    0.76439E-01    0.52918E+02
   927    0.15098E+04    0.33801E+02    0.76397E-01    0.52330E+02
   928    0.14990E+04    0.34077E+02    0.76355E-01    0.51714E+02
   929    0.14883E+04    0.34350E+02    0.76313E-01    0.51072E+02
   930    0.14777E+04    0.34619E+02    0.76270E-01    0.50403E+02
   931    0.14671E+04    0.34887E+02    0.76227E-01    0.49707E+02
   932    0.14567E+04    0.35150E+02    0.76183E-01    0.48985E+02
   933    0.14463E+04    0.35410E+02    0.76140E-01    0.48238E+02
   934    0.14361E+04    0.35669E+02    0.76096E-01    0.47467E+02
   935    0.14259E+04    0.35923E+02    0.76052E-01    0.46669E+02
   936    0.14159E+04    0.36173E+02    0.76007E-01    0.45848E+02
   937    0.14059E+04    0.36421E+02    0.75963E-01    0.45003E+02
   938    0.13961E+04    0.36665E+02    0.75918E-01    0.44134E+02
   939    0.13864E+04    0.36904E+02    0.75873E-01    0.43242E+02
   940    0.13768E+04    0.37140E+02    0.75828E-01    0.42327E+02
   941    0.13673E+04    0.37372E+02    0.75783E-01    0.41390E+02
   942    0.13578E+04    0.37600E+02    0.75738E-01    0.40431E+02
   943    0.13486E+04    0.37823E+02    0.75692E-01    0.39452E+02
   944    0.13395E+04    0.38042E+02    0.75647E-01    0.38451E+02
   945    0.13305E+04    0.38257E+02    0.75602E-01    0.37430E+02
   946    0.13217E+04    0.38468E+02    0.75556E-01    0.36389E+02
   947    0.13129E+04    0.38673E+02    0.75511E-01    0.35330E+02
   948    0.13041E+04    0.38876E+02    0.75466E-01    0.34251E+02
   949    0.12956E+04    0.39072E+02    0.75421E-01    0.33155E+02
   950    0.12872E+04    0.39264E+02    0.75376E-01    0.32041E+02
   951    0.12790E+04    0.39451E+02    0.75331E-01    0.30910E+02
   952    0.12709E+04    0.39634E+02    0.75286E-01    0.29763E+02
   953    0.12629E+04    0.39811E+02    0.75242E-01    0.28600E+02
   954    0.12551E+04    0.39983E+02    0.75197E-01    0.27421E+02
   955    0.12473E+04    0.40150E+02    0.75153E-01    0.26227E+02
   956    0.12397E+04    0.40312E+02    0.75109E-01    0.25017E+02
   957    0.12323E+04    0.40468E+02    0.75066E-01    0.23795E+02
   958    0.12249E+04    0.40618E+02    0.75022E-01    0.22558E+02
   959    0.12178E+04    0.40764E+02    0.74979E-01    0.21308E+02
   960    0.12108E+04    0.40905E+02    0.74937E-01    0.20047E+02
   961    0.12039E+04    0.41039E+02    0.74894E-01    0.18773E+02
   962    0.11972E+04    0.41169E+02    0.74852E-01    0.17488E+02
   963    0.11906E+04    0.41293E+02    0.74811E-01    0.16192E+02
   964    0.11842E+04    0.41411E+02    0.74770E-01    0.14887E+02
   965    0.11779E+04    0.41524E+02    0.74729E-01    0.13571E+02
   966    0.11717E+04    0.41631E+02    0.74689E-01    0.12247E+02
   967    0.11657E+04    0.41734E+02    0.74649E-01    0.10914E+02
   968    0.11598E+04    0.41828E+02    0.74609E-01    0.95724E+01
   969    0.11541E+04    0.41918E+02    0.74571E-01    0.82247E+01
   970    0.11486E+04    0.42003E+02    0.74532E-01    0.68688E+01
   971    0.11431E+04    0.42081E+02    0.74494E-01    0.55071E+01
   972    0.11378E+04    0.42153E+02    0.74457E-01    0.41402E+01
   973    0.11326E+04    0.42219E+02    0.74420E-01    0.27673E+01
   974    0.11276E+04    0.42280E+02    0.74384E-01    0.13893E+01
   975    0.11228E+04    0.42335E+02    0.74349E-01    0.81955E-02
   976    0.11181E+04    0.42383E+02    0.74314E-01   -0.13767E+01
   977    0.11136E+04    0.42426E+02    0.74279E-01   -0.27639E+01
   978    0.11091E+04    0.42463E+02    0.74246E-01   -0.41536E+01
   979    0.11049E+04    0.42495E+02    0.74213E-01   -0.55444E+01
   980    0.11008E+04    0.42520E+02    0.74180E-01   -0.69367E+01
   981    0.10968E+04    0.42538E+02    0.74148E-01   -0.83296E+01
   982    0.10930E+04    0.42551E+02    0.74117E-01   -0.97221E+01
   983    0.10893E+04    0.42559E+02    0.74087E-01   -0.11114E+02
   984    0.10858E+04    0.42558E+02    0.74057E-01   -0.12505E+02
   985    0.10824E+04    0.42554E+02    0.74028E-01   -0.13894E+02
   986    0.10791E+04    0.42543E+02    0.74000E-01   -0.15281E+02
   987    0.10760E+04    0.42525E+02    0.73972E-01   -0.16666E+02
   988    0.10730E+04    0.42503E+02    0.73945E-01   -0.18046E+02
   989    0.10702E+04    0.42474E+02    0.73919E-01   -0.19422E+02
   990    0.10675E+04    0.42443E+02    0.73894E-01   -0.20794E+02
   991    0.10650E+04    0.42402E+02    0.73869E-01   -0.22161E+02
   992    0.10626E+04    0.42356E+02    0.73845E-01   -0.23523E+02
   993    0.10603E+04    0.42303E+02    0.73822E-01   -0.24878E+02
   994    0.10581E+04    0.42246E+02    0.73800E-01   -0.26225E+02
   995    0.10562E+04    0.42183E+02    0.73778E-01   -0.27566E+02
   996    0.10543E+04    0.42112E+02    0.73758E-01   -0.28899E+02
   997    0.10526E+04    0.42038E+02    0.73738E-01   -0.30224E+02
   998    0.10510E+04    0.41957E+02    0.73718E-01   -0.31538E+02
   999    0.10496E+04    0.41871E+02    0.73700E-01   -0.32844E+02
  1000    0.10482E+04    0.41779E+02    0.73682E-01   -0.34139E+02
  1001    0.10470E+04    0.41682E+02    0.73665E-01   -0.35423E+02
  1002    0.10459E+04    0.41578E+02    0.73649E-01   -0.36696E+02
  1003    0.10449E+04    0.41470E+02    0.73634E-01   -0.37958E+02
  1004    0.10441E+04    0.41356E+02    0.73620E-01   -0.39208E+02
  1005    0.10435E+04    0.41236E+02    0.73606E-01   -0.40444E+02
  1006    0.10430E+04    0.41111E+02    0.73593E-01   -0.41668E+02
  1007    0.10425E+04    0.40980E+02    0.73581E-01   -0.42879E+02
  1008    0.10419E+04    0.40845E+02    0.73570E-01   -0.44075E+02
  1009    0.10417E+04    0.40704E+02    0.73559E-01   -0.45258E+02
  1010    0.10416E+04    0.40558E+02    0.73550E-01   -0.46426E+02
  1011    0.10415E+04    0.40408E+02    0.73541E-01   -0.47579E+02
  1012    0.10416E+04    0.40252E+02    0.73533E-01   -0.48718E+02
  1013    0.10418E+04    0.40093E+02    0.73526E-01   -0.49839E+02
  1014    0.10422E+04    0.39928E+02    0.73519E-01   -0.50946E+02
  1015    0.10425E+04    0.39759E+02    0.73514E-01   -0.52036E+02
  1016    0.10430E+04    0.39584E+02    0.73509E-01   -0.53109E+02
  1017    0.10437E+04    0.39405E+02    0.73505E-01   -0.54166E+02
  1018    0.10444E+04    0.39221E+02    0.73502E-01   -0.55205E+02
  1019    0.10452E+04    0.39034E+02    0.73500E-01   -0.56227E+02
  1020    0.10462E+04    0.38840E+02    0.73498E-01   -0.57231E+02
  1021    0.10472E+04    0.38643E+02    0.73497E-01   -0.58217E+02
  1022    0.10483E+04    0.38442E+02    0.73497E-01   -0.59184E+02
  1023    0.10495E+04    0.38236E+02    0.73498E-01   -0.60130E+02
  1024    0.10507E+04    0.38026E+02    0.73500E-01   -0.61058E+02
  1025    0.10520E+04    0.37813E+02    0.73502E-01   -0.61963E+02
  1026    0.10537E+04    0.37595E+02    0.73505E-01   -0.62851E+02
  1027    0.10552E+04    0.37375E+02    0.73509E-01   -0.63718E+02
  1028    0.10568E+04    0.37151E+02    0.73514E-01   -0.64563E+02
  1029    0.10585E+04    0.36922E+02    0.73519E-01   -0.65389E+02
  1030    0.10602E+04    0.36691E+02    0.73525E-01   -0.66193E+02
  1031    0.10618E+04    0.36456E+02    0.73532E-01   -0.66975E+02
  1032    0.10637E+04    0.36217E+02    0.73540E-01   -0.67738E+02
  1033    0.10656E+04    0.35975E+02    0.73548E-01   -0.68480E+02
  1034    0.10677E+04    0.35731E+02    0.73557E-01   -0.69198E+02
  1035    0.10698E+04    0.35483E+02    0.73567E-01   -0.69895E+02
  1036    0.10719E+04    0.35232E+02    0.73577E-01   -0.70571E+02
  1037    0.10741E+04    0.34979E+02    0.73588E-01   -0.71224E+02
  1038    0.10764E+04    0.34724E+02    0.73600E-01   -0.71855E+02
  1039    0.10788E+04    0.34465E+02    0.73612E-01   -0.72461E+02
  1040    0.10811E+04    0.34204E+02    0.73625E-01   -0.73045E+02
  1041    0.10835E+04    0.33941E+02    0.73639E-01   -0.73604E+02
  1042    0.10860E+04    0.33675E+02    0.73653E-01   -0.74141E+02
  1043    0.10885E+04    0.33407E+02    0.73668E-01   -0.74653E+02
  1044    0.10911E+04    0.33137E+02    0.73684E-01   -0.75143E+02
  1045    0.10936E+04    0.32866E+02    0.73700E-01   -0.75612E+02
  1046    0.10963E+04    0.32593E+02    0.73716E-01   -0.76051E+02
  1047    0.10990E+04    0.32317E+02    0.73733E-01   -0.76476E+02
  1048    0.11016E+04    0.32041E+02    0.73751E-01   -0.76873E+02
  1049    0.11044E+04    0.31763E+02    0.73769E-01   -0.77240E+02
  1050    0.11071E+04    0.31483E+02    0.73788E-01   -0.77586E+02
  1051    0.11098E+04    0.31202E+02    0.73807E-01   -0.77911E+02
  1052    0.11127E+04    0.30920E+02    0.73826E-01   -0.78208E+02
  1053    0.11154E+04    0.30637E+02    0.73846E-01   -0.78483E+02
  1054    0.11182E+04    0.30353E+02    0.73867E-01   -0.78737E+02
  1055    0.11209E+04    0.30069E+02    0.73888E-01   -0.78963E+02
  1056    0.11238E+04    0.29784E+02    0.73909E-01   -0.79168E+02
  1057    0.11266E+04    0.29498E+02    0.73931E-01   -0.79345E+02
  1058    0.11296E+04    0.29213E+02    0.73953E-01   -0.79501E+02
  1059    0.11325E+04    0.28926E+02    0.73975E-01   -0.79630E+02
  1060    0.11354E+04    0.28639E+02    0.73998E-01   -0.79738E+02
  1061    0.11383E+04    0.28353E+02    0.74021E-01   -0.79818E+02
  1062    0.11412E+04    0.28066E+02    0.74044E-01   -0.79878E+02
  1063    0.11440E+04    0.27779E+02    0.74067E-01   -0.79911E+02
  1064    0.11469E+04    0.27493E+02    0.74091E-01   -0.79930E+02
  1065    0.11498E+04    0.27206E+02    0.74115E-01   -0.79922E+02
  1066    0.11525E+04    0.26920E+02    0.74139E-01   -0.79887E+02
  1067    0.11555E+04    0.26634E+02    0.74164E-01   -0.79825E+02
  1068    0.11583E+04    0.26349E+02    0.74188E-01   -0.79743E+02
  1069    0.11611E+04    0.26066E+02    0.74213E-01   -0.79648E+02
  1070    0.11640E+04    0.25782E+02    0.74238E-01   -0.79527E+02
  1071    0.11667E+04    0.25500E+02    0.74263E-01   -0.79379E+02
  1072    0.11694E+04    0.25218E+02    0.74288E-01   -0.79203E+02
  1073    0.11723E+04    0.24938E+02    0.74313E-01   -0.79008E+02
  1074    0.11749E+04    0.24659E+02    0.74338E-01   -0.78794E+02
  1075    0.11777E+04    0.24381E+02    0.74364E-01   -0.78561E+02
  1076    0.11803E+04    0.24104E+02    0.74389E-01   -0.78301E+02
  1077    0.11830E+04    0.23829E+02    0.74414E-01   -0.78029E+02
  1078    0.11855E+04    0.23557E+02    0.74439E-01   -0.77716E+02
  1079    0.11880E+04    0.23285E+02    0.74465E-01   -0.77399E+02
  1080    0.11906E+04    0.23014E+02    0.74490E-01   -0.77063E+02
  1081    0.11931E+04    0.22747E+02    0.74515E-01   -0.76701E+02
  1082    0.11955E+04    0.22482E+02    0.74540E-01   -0.76320E+02
  1083    0.11979E+04    0.22218E+02    0.74565E-01   -0.75920E+02
  1084    0.12003E+04    0.21957E+02    0.74590E-01   -0.75501E+02
  1085    0.12026E+04    0.21698E+02    0.74615E-01   -0.75057E+02
  1086    0.12049E+04    0.21442E+02    0.74639E-01   -0.74608E+02
  1087    0.12071E+04    0.21188E+02    0.74664E-01   -0.74119E+02
  1088    0.12092E+04    0.20936E+02    0.74688E-01   -0.73627E+02
  1089    0.12114E+04    0.20687E+02    0.74712E-01   -0.73108E+02
  1090    0.12134E+04    0.20442E+02    0.74736E-01   -0.72586E+02
  1091    0.12154E+04    0.20198E+02    0.74759E-01   -0.72031E+02
  1092    0.12175E+04    0.19957E+02    0.74783E-01   -0.71465E+02
  1093    0.12193E+04    0.19721E+02    0.74806E-01   -0.70880E+02
  1094    0.12211E+04    0.19486E+02    0.74829E-01   -0.70285E+02
  1095    0.12229E+04    0.19257E+02    0.74851E-01   -0.69680E+02
  1096    0.12246E+04    0.19029E+02    0.74873E-01   -0.69049E+02
  1097    0.12262E+04    0.18805E+02    0.74895E-01   -0.68400E+02
  1098    0.12278E+04    0.18585E+02    0.74916E-01   -0.67740E+02
  1099    0.12294E+04    0.18368E+02    0.74938E-01   -0.67070E+02
  1100    0.12308E+04    0.18156E+02    0.74958E-01   -0.66382E+02
  1101    0.12322E+04    0.17947E+02    0.74979E-01   -0.65681E+02
  1102    0.12336E+04    0.17741E+02    0.74998E-01   -0.64965E+02
  1103    0.12348E+04    0.17540E+02    0.75018E-01   -0.64238E+02
  1104    0.12360E+04    0.17343E+02    0.75037E-01   -0.63497E+02
  1105    0.12371E+04    0.17150E+02    0.75055E-01   -0.62745E+02
  1106    0.12381E+04    0.16960E+02    0.75073E-01   -0.61980E+02
  1107    0.12391E+04    0.16775E+02    0.75091E-01   -0.61204E+02
  1108    0.12400E+04    0.16593E+02    0.75108E-01   -0.60418E+02
  1109    0.12408E+04    0.16413E+02    0.75124E-01   -0.59620E+02
  1110    0.12415E+04    0.16241E+02    0.75140E-01   -0.58812E+02
  1111    0.12421E+04    0.16072E+02    0.75156E-01   -0.57994E+02
  1112    0.12428E+04    0.15907E+02    0.75171E-01   -0.57168E+02
  1113    0.12432E+04    0.15748E+02    0.75185E-01   -0.56330E+02
  1114    0.12436E+04    0.15591E+02    0.75198E-01   -0.55486E+02
  1115    0.12440E+04    0.15440E+02    0.75211E-01   -0.54633E+02
  1116    0.12443E+04    0.15293E+02    0.75224E-01   -0.53772E+02
  1117    0.12444E+04    0.15151E+02    0.75235E-01   -0.52904E+02
  1118    0.12445E+04    0.15014E+02    0.75246E-01   -0.52028E+02
  1119    0.12446E+04    0.14881E+02    0.75257E-01   -0.51146E+02
  1120    0.12445E+04    0.14753E+02    0.75266E-01   -0.50258E+02
  1121    0.12444E+04    0.14629E+02    0.75275E-01   -0.49363E+02
  1122    0.12442E+04    0.14510E+02    0.75284E-01   -0.48463E+02
  1123    0.12438E+04    0.14396E+02    0.75291E-01   -0.47559E+02
  1124    0.12435E+04    0.14286E+02    0.75298E-01   -0.46650E+02
  1125    0.12430E+04    0.14181E+02    0.75304E-01   -0.45736E+02
  1126    0.12425E+04    0.14081E+02    0.75309E-01   -0.44819E+02
  1127    0.12418E+04    0.13986E+02    0.75314E-01   -0.43899E+02
  1128    0.12411E+04    0.13896E+02    0.75317E-01   -0.42976E+02
  1129    0.12404E+04    0.13811E+02    0.75320E-01   -0.42050E+02
  1130    0.12394E+04    0.13730E+02    0.75322E-01   -0.41123E+02
  1131    0.12385E+04    0.13654E+02    0.75323E-01   -0.40195E+02
  1132    0.12375E+04    0.13583E+02    0.75324E-01   -0.39264E+02
  1133    0.12363E+04    0.13518E+02    0.75323E-01   -0.38334E+02
  1134    0.12351E+04    0.13456E+02    0.75322E-01   -0.37403E+02
  1135    0.12338E+04    0.13400E+02    0.75320E-01   -0.36472E+02
  1136    0.12325E+04    0.13349E+02    0.75317E-01   -0.35544E+02
  1137    0.12310E+04    0.13302E+02    0.75313E-01   -0.34614E+02
  1138    0.12295E+04    0.13262E+02    0.75308E-01   -0.33687E+02
  1139    0.12280E+04    0.13225E+02    0.75303E-01   -0.32761E+02
  1140    0.12263E+04    0.13193E+02    0.75296E-01   -0.31839E+02
  1141    0.12245E+04    0.13166E+02    0.75288E-01   -0.30918E+02
  1142    0.12227E+04    0.13144E+02    0.75280E-01   -0.30001E+02
  1143    0.12208E+04    0.13126E+02    0.75271E-01   -0.29088E+02
  1144    0.12187E+04    0.13113E+02    0.75261E-01   -0.28180E+02
  1145    0.12167E+04    0.13106E+02    0.75250E-01   -0.27275E+02
  1146    0.12145E+04    0.13103E+02    0.75238E-01   -0.26375E+02
  1147    0.12123E+04    0.13105E+02    0.75225E-01   -0.25481E+02
  1148    0.12099E+04    0.13112E+02    0.75211E-01   -0.24593E+02
  1149    0.12076E+04    0.13123E+02    0.75196E-01   -0.23711E+02
  1150    0.12051E+04    0.13139E+02    0.75180E-01   -0.22836E+02
  1151    0.12027E+04    0.13160E+02    0.75164E-01   -0.21967E+02
  1152    0.12000E+04    0.13185E+02    0.75146E-01   -0.21106E+02
  1153    0.11974E+04    0.13215E+02    0.75127E-01   -0.20254E+02
  1154    0.11947E+04    0.13250E+02    0.75108E-01   -0.19408E+02
  1155    0.11919E+04    0.13290E+02    0.75088E-01   -0.18571E+02
  1156    0.11890E+04    0.13333E+02    0.75066E-01   -0.17743E+02
  1157    0.11861E+04    0.13380E+02    0.75044E-01   -0.16923E+02
  1158    0.11831E+04    0.13433E+02    0.75021E-01   -0.16113E+02
  1159    0.11801E+04    0.13489E+02    0.74997E-01   -0.15312E+02
  1160    0.11769E+04    0.13551E+02    0.74972E-01   -0.14522E+02
  1161    0.11737E+04    0.13616E+02    0.74946E-01   -0.13741E+02
  1162    0.11705E+04    0.13686E+02    0.74919E-01   -0.12971E+02
  1163    0.11672E+04    0.13760E+02    0.74891E-01   -0.12212E+02
  1164    0.11638E+04    0.13839E+02    0.74862E-01   -0.11464E+02
  1165    0.11604E+04    0.13921E+02    0.74833E-01   -0.10727E+02
  1166    0.11568E+04    0.14007E+02    0.74802E-01   -0.10002E+02
  1167    0.11533E+04    0.14097E+02    0.74771E-01   -0.92887E+01
  1168    0.11497E+04    0.14192E+02    0.74739E-01   -0.85867E+01
  1169    0.11461E+04    0.14290E+02    0.74705E-01   -0.78988E+01
  1170    0.11425E+04    0.14391E+02    0.74671E-01   -0.72219E+01
  1171    0.11387E+04    0.14497E+02    0.74636E-01   -0.65588E+01
