#    L    TT             EE             TE             PP             TP          
  1102    0.12496E+04    0.16912E+02   -0.69632E+02    0.16009E+06    0.22473E+02
  1103    0.12512E+04    0.16686E+02   -0.68813E+02    0.15979E+06    0.22376E+02
  1104    0.12528E+04    0.16466E+02   -0.67979E+02    0.15950E+06    0.22283E+02
  1105    0.12542E+04    0.16249E+02   -0.67132E+02    0.15920E+06    0.22195E+02
  1106    0.12556E+04    0.16036E+02   -0.66270E+02    0.15891E+06    0.22111E+02
  1107    0.12570E+04    0.15828E+02   -0.65395E+02    0.15861E+06    0.22031E+02
  1108    0.12582E+04    0.15624E+02   -0.64508E+02    0.15832E+06    0.21956E+02
  1109    0.12593E+04    0.15423E+02   -0.63607E+02    0.15802E+06    0.21885E+02
  1110    0.12604E+04    0.15229E+02   -0.62696E+02    0.15773E+06    0.21818E+02
  1111    0.12613E+04    0.15040E+02   -0.61772E+02    0.15744E+06    0.21755E+02
  1112    0.12623E+04    0.14855E+02   -0.60839E+02    0.15715E+06    0.21697E+02
  1113    0.12631E+04    0.14675E+02   -0.59893E+02    0.15686E+06    0.21643E+02
  1114    0.12637E+04    0.14500E+02   -0.58938E+02    0.15657E+06    0.21593E+02
  1115    0.12644E+04    0.14330E+02   -0.57974E+02    0.15628E+06    0.21547E+02
  1116    0.12650E+04    0.14165E+02   -0.57001E+02    0.15599E+06    0.21505E+02
  1117    0.12654E+04    0.14005E+02   -0.56019E+02    0.15570E+06    0.21468E+02
  1118    0.12657E+04    0.13851E+02   -0.55027E+02    0.15542E+06    0.21434E+02
  1119    0.12661E+04    0.13701E+02   -0.54029E+02    0.15513E+06    0.21404E+02
  1120    0.12662E+04    0.13557E+02   -0.53023E+02    0.15484E+06    0.21379E+02
  1121    0.12663E+04    0.13418E+02   -0.52010E+02    0.15456E+06    0.21357E+02
  1122    0.12663E+04    0.13284E+02   -0.50991E+02    0.15427E+06    0.21339E+02
  1123    0.12662E+04    0.13156E+02   -0.49966E+02    0.15399E+06    0.21325E+02
  1124    0.12661E+04    0.13032E+02   -0.48935E+02    0.15371E+06    0.21315E+02
  1125    0.12657E+04    0.12914E+02   -0.47898E+02    0.15343E+06    0.21309E+02
  1126    0.12654E+04    0.12802E+02   -0.46858E+02    0.15315E+06    0.21307E+02
  1127    0.12649E+04    0.12694E+02   -0.45814E+02    0.15286E+06    0.21308E+02
  1128    0.12643E+04    0.12593E+02   -0.44767E+02    0.15259E+06    0.21314E+02
  1129    0.12637E+04    0.12497E+02   -0.43716E+02    0.15231E+06    0.21323E+02
  1130    0.12629E+04    0.12406E+02   -0.42662E+02    0.15203E+06    0.21335E+02
  1131    0.12621E+04    0.12321E+02   -0.41608E+02    0.15175E+06    0.21352E+02
  1132    0.12611E+04    0.12241E+02   -0.40551E+02    0.15147E+06    0.21372E+02
  1133    0.12601E+04    0.12167E+02   -0.39493E+02    0.15120E+06    0.21396E+02
  1134    0.12590E+04    0.12098E+02   -0.38435E+02    0.15092E+06    0.21423E+02
  1135    0.12577E+04    0.12035E+02   -0.37376E+02    0.15064E+06    0.21454E+02
  1136    0.12564E+04    0.11978E+02   -0.36319E+02    0.15037E+06    0.21488E+02
  1137    0.12550E+04    0.11925E+02   -0.35261E+02    0.15010E+06    0.21526E+02
  1138    0.12535E+04    0.11879E+02   -0.34206E+02    0.14982E+06    0.21568E+02
  1139    0.12520E+04    0.11838E+02   -0.33151E+02    0.14955E+06    0.21613E+02
  1140    0.12503E+04    0.11803E+02   -0.32100E+02    0.14928E+06    0.21661E+02
  1141    0.12485E+04    0.11772E+02   -0.31050E+02    0.14901E+06    0.21713E+02
  1142    0.12467E+04    0.11748E+02   -0.30005E+02    0.14874E+06    0.21768E+02
  1143    0.12448E+04    0.11728E+02   -0.28964E+02    0.14847E+06    0.21827E+02
  1144    0.12426E+04    0.11714E+02   -0.27927E+02    0.14820E+06    0.21889E+02
  1145    0.12406E+04    0.11707E+02   -0.26894E+02    0.14793E+06    0.21954E+02
  1146    0.12383E+04    0.11704E+02   -0.25867E+02    0.14766E+06    0.22022E+02
  1147    0.12360E+04    0.11707E+02   -0.24846E+02    0.14739E+06    0.22094E+02
  1148    0.12336E+04    0.11715E+02   -0.23830E+02    0.14713E+06    0.22169E+02
  1149    0.12312E+04    0.11728E+02   -0.22822E+02    0.14686E+06    0.22247E+02
  1150    0.12286E+04    0.11747E+02   -0.21821E+02    0.14660E+06    0.22328E+02
  1151    0.12260E+04    0.11771E+02   -0.20828E+02    0.14633E+06    0.22413E+02
  1152    0.12232E+04    0.11800E+02   -0.19842E+02    0.14607E+06    0.22500E+02
  1153    0.12205E+04    0.11836E+02   -0.18866E+02    0.14581E+06    0.22591E+02
  1154    0.12176E+04    0.11876E+02   -0.17897E+02    0.14554E+06    0.22685E+02
  1155    0.12147E+04    0.11921E+02   -0.16938E+02    0.14528E+06    0.22781E+02
  1156    0.12116E+04    0.11971E+02   -0.15989E+02    0.14502E+06    0.22880E+02
  1157    0.12084E+04    0.12026E+02   -0.15048E+02    0.14476E+06    0.22982E+02
  1158    0.12053E+04    0.12087E+02   -0.14119E+02    0.14450E+06    0.23087E+02
  1159    0.12021E+04    0.12152E+02   -0.13199E+02    0.14424E+06    0.23195E+02
  1160    0.11986E+04    0.12223E+02   -0.12293E+02    0.14398E+06    0.23305E+02
  1161    0.11953E+04    0.12298E+02   -0.11396E+02    0.14372E+06    0.23417E+02
  1162    0.11918E+04    0.12379E+02   -0.10511E+02    0.14346E+06    0.23532E+02
  1163    0.11882E+04    0.12464E+02   -0.96383E+01    0.14321E+06    0.23650E+02
  1164    0.11846E+04    0.12554E+02   -0.87779E+01    0.14295E+06    0.23770E+02
  1165    0.11809E+04    0.12649E+02   -0.79295E+01    0.14269E+06    0.23892E+02
  1166    0.11771E+04    0.12748E+02   -0.70947E+01    0.14244E+06    0.24016E+02
  1167    0.11733E+04    0.12852E+02   -0.62734E+01    0.14218E+06    0.24143E+02
  1168    0.11694E+04    0.12961E+02   -0.54647E+01    0.14193E+06    0.24272E+02
  1169    0.11655E+04    0.13074E+02   -0.46717E+01    0.14168E+06    0.24403E+02
  1170    0.11615E+04    0.13191E+02   -0.38912E+01    0.14142E+06    0.24535E+02
  1171    0.11574E+04    0.13313E+02   -0.31263E+01    0.14117E+06    0.24670E+02
  1172    0.11533E+04    0.13439E+02   -0.23760E+01    0.14092E+06    0.24807E+02
  1173    0.11491E+04    0.13569E+02   -0.16405E+01    0.14067E+06    0.24945E+02
  1174    0.11449E+04    0.13702E+02   -0.92066E+00    0.14042E+06    0.25085E+02
  1175    0.11406E+04    0.13840E+02   -0.21646E+00    0.14017E+06    0.25227E+02
  1176    0.11361E+04    0.13982E+02    0.47142E+00    0.13992E+06    0.25371E+02
  1177    0.11318E+04    0.14128E+02    0.11435E+01    0.13967E+06    0.25516E+02
  1178    0.11273E+04    0.14277E+02    0.17991E+01    0.13942E+06    0.25663E+02
  1179    0.11228E+04    0.14432E+02    0.24381E+01    0.13918E+06    0.25811E+02
  1180    0.11183E+04    0.14589E+02    0.30602E+01    0.13893E+06    0.25961E+02
  1181    0.11137E+04    0.14750E+02    0.36652E+01    0.13868E+06    0.26112E+02
  1182    0.11090E+04    0.14914E+02    0.42529E+01    0.13844E+06    0.26264E+02
  1183    0.11044E+04    0.15081E+02    0.48230E+01    0.13819E+06    0.26417E+02
  1184    0.10996E+04    0.15251E+02    0.53754E+01    0.13795E+06    0.26572E+02
  1185    0.10949E+04    0.15426E+02    0.59099E+01    0.13770E+06    0.26728E+02
  1186    0.10901E+04    0.15603E+02    0.64262E+01    0.13746E+06    0.26884E+02
  1187    0.10853E+04    0.15783E+02    0.69241E+01    0.13722E+06    0.27042E+02
  1188    0.10804E+04    0.15966E+02    0.74034E+01    0.13698E+06    0.27201E+02
  1189    0.10755E+04    0.16151E+02    0.78642E+01    0.13673E+06    0.27360E+02
  1190    0.10706E+04    0.16339E+02    0.83060E+01    0.13649E+06    0.27521E+02
  1191    0.10657E+04    0.16531E+02    0.87291E+01    0.13625E+06    0.27682E+02
  1192    0.10607E+04    0.16724E+02    0.91329E+01    0.13601E+06    0.27844E+02
  1193    0.10557E+04    0.16920E+02    0.95176E+01    0.13577E+06    0.28006E+02
  1194    0.10507E+04    0.17118E+02    0.98832E+01    0.13553E+06    0.28169E+02
  1195    0.10457E+04    0.17318E+02    0.10229E+02    0.13530E+06    0.28333E+02
  1196    0.10406E+04    0.17522E+02    0.10556E+02    0.13506E+06    0.28496E+02
  1197    0.10355E+04    0.17726E+02    0.10862E+02    0.13482E+06    0.28661E+02
  1198    0.10304E+04    0.17932E+02    0.11148E+02    0.13458E+06    0.28825E+02
  1199    0.10254E+04    0.18140E+02    0.11416E+02    0.13435E+06    0.28990E+02
  1200    0.10202E+04    0.18350E+02    0.11663E+02    0.13411E+06    0.29156E+02
  1201    0.10152E+04    0.18561E+02    0.11890E+02    0.13388E+06    0.29321E+02
  1202    0.10100E+04    0.18775E+02    0.12097E+02    0.13364E+06    0.29486E+02
  1203    0.10049E+04    0.18989E+02    0.12283E+02    0.13341E+06    0.29651E+02
  1204    0.99969E+03    0.19205E+02    0.12450E+02    0.13318E+06    0.29816E+02
  1205    0.99454E+03    0.19421E+02    0.12597E+02    0.13294E+06    0.29981E+02
  1206    0.98941E+03    0.19639E+02    0.12723E+02    0.13271E+06    0.30145E+02
  1207    0.98436E+03    0.19857E+02    0.12829E+02    0.13248E+06    0.30308E+02
  1208    0.97925E+03    0.20077E+02    0.12916E+02    0.13225E+06    0.30470E+02
  1209    0.97408E+03    0.20297E+02    0.12982E+02    0.13202E+06    0.30632E+02
  1210    0.96900E+03    0.20518E+02    0.13028E+02    0.13179E+06    0.30792E+02
  1211    0.96386E+03    0.20740E+02    0.13054E+02    0.13156E+06    0.30951E+02
  1212    0.95880E+03    0.20963E+02    0.13060E+02    0.13133E+06    0.31109E+02
  1213    0.95369E+03    0.21185E+02    0.13047E+02    0.13110E+06    0.31265E+02
  1214    0.94866E+03    0.21408E+02    0.13014E+02    0.13087E+06    0.31419E+02
  1215    0.94365E+03    0.21631E+02    0.12961E+02    0.13065E+06    0.31572E+02
  1216    0.93865E+03    0.21855E+02    0.12888E+02    0.13042E+06    0.31723E+02
  1217    0.93351E+03    0.22078E+02    0.12796E+02    0.13019E+06    0.31871E+02
  1218    0.92853E+03    0.22302E+02    0.12684E+02    0.12997E+06    0.32018E+02
  1219    0.92350E+03    0.22525E+02    0.12554E+02    0.12974E+06    0.32162E+02
  1220    0.91855E+03    0.22748E+02    0.12403E+02    0.12952E+06    0.32303E+02
  1221    0.91361E+03    0.22969E+02    0.12234E+02    0.12929E+06    0.32442E+02
  1222    0.90869E+03    0.23192E+02    0.12045E+02    0.12907E+06    0.32578E+02
  1223    0.90377E+03    0.23414E+02    0.11839E+02    0.12885E+06    0.32711E+02
  1224    0.89888E+03    0.23633E+02    0.11613E+02    0.12862E+06    0.32842E+02
  1225    0.89406E+03    0.23853E+02    0.11368E+02    0.12840E+06    0.32968E+02
  1226    0.88927E+03    0.24072E+02    0.11105E+02    0.12818E+06    0.33092E+02
  1227    0.88455E+03    0.24290E+02    0.10824E+02    0.12796E+06    0.33212E+02
  1228    0.87978E+03    0.24507E+02    0.10525E+02    0.12774E+06    0.33328E+02
  1229    0.87509E+03    0.24722E+02    0.10208E+02    0.12752E+06    0.33441E+02
  1230    0.87027E+03    0.24936E+02    0.98738E+01    0.12730E+06    0.33550E+02
  1231    0.86561E+03    0.25149E+02    0.95219E+01    0.12708E+06    0.33654E+02
  1232    0.86095E+03    0.25360E+02    0.91536E+01    0.12686E+06    0.33755E+02
  1233    0.85646E+03    0.25571E+02    0.87668E+01    0.12664E+06    0.33851E+02
  1234    0.85191E+03    0.25779E+02    0.83646E+01    0.12643E+06    0.33942E+02
  1235    0.84767E+03    0.25986E+02    0.79454E+01    0.12621E+06    0.34029E+02
  1236    0.84329E+03    0.26190E+02    0.75102E+01    0.12599E+06    0.34112E+02
  1237    0.83892E+03    0.26393E+02    0.70583E+01    0.12578E+06    0.34189E+02
  1238    0.83464E+03    0.26594E+02    0.65904E+01    0.12556E+06    0.34261E+02
  1239    0.83037E+03    0.26791E+02    0.61067E+01    0.12535E+06    0.34329E+02
  1240    0.82611E+03    0.26988E+02    0.56087E+01    0.12513E+06    0.34391E+02
  1241    0.82201E+03    0.27181E+02    0.50950E+01    0.12492E+06    0.34447E+02
  1242    0.81785E+03    0.27374E+02    0.45679E+01    0.12470E+06    0.34498E+02
  1243    0.81378E+03    0.27562E+02    0.40242E+01    0.12449E+06    0.34543E+02
  1244    0.80979E+03    0.27749E+02    0.34678E+01    0.12428E+06    0.34582E+02
  1245    0.80588E+03    0.27934E+02    0.28972E+01    0.12407E+06    0.34615E+02
  1246    0.80199E+03    0.28114E+02    0.23142E+01    0.12385E+06    0.34642E+02
  1247    0.79811E+03    0.28293E+02    0.17172E+01    0.12364E+06    0.34663E+02
  1248    0.79432E+03    0.28468E+02    0.11070E+01    0.12343E+06    0.34677E+02
  1249    0.79061E+03    0.28642E+02    0.48454E+00    0.12322E+06    0.34685E+02
  1250    0.78698E+03    0.28811E+02   -0.15023E+00    0.12301E+06    0.34686E+02
  1251    0.78337E+03    0.28976E+02   -0.79712E+00    0.12280E+06    0.34680E+02
  1252    0.77991E+03    0.29140E+02   -0.14559E+01    0.12259E+06    0.34668E+02
  1253    0.77639E+03    0.29300E+02   -0.21258E+01    0.12238E+06    0.34650E+02
  1254    0.77296E+03    0.29455E+02   -0.28068E+01    0.12218E+06    0.34625E+02
  1255    0.76961E+03    0.29609E+02   -0.34986E+01    0.12197E+06    0.34595E+02
  1256    0.76642E+03    0.29758E+02   -0.42007E+01    0.12176E+06    0.34559E+02
  1257    0.76324E+03    0.29904E+02   -0.49130E+01    0.12156E+06    0.34518E+02
  1258    0.76006E+03    0.30046E+02   -0.56350E+01    0.12135E+06    0.34473E+02
  1259    0.75698E+03    0.30185E+02   -0.63665E+01    0.12114E+06    0.34423E+02
  1260    0.75397E+03    0.30319E+02   -0.71070E+01    0.12094E+06    0.34368E+02
  1261    0.75104E+03    0.30451E+02   -0.78563E+01    0.12073E+06    0.34310E+02
  1262    0.74820E+03    0.30579E+02   -0.86138E+01    0.12053E+06    0.34248E+02
  1263    0.74544E+03    0.30703E+02   -0.93796E+01    0.12033E+06    0.34182E+02
  1264    0.74269E+03    0.30823E+02   -0.10153E+02    0.12012E+06    0.34114E+02
  1265    0.74010E+03    0.30939E+02   -0.10934E+02    0.11992E+06    0.34043E+02
  1266    0.73751E+03    0.31051E+02   -0.11722E+02    0.11972E+06    0.33969E+02
  1267    0.73500E+03    0.31158E+02   -0.12517E+02    0.11952E+06    0.33893E+02
  1268    0.73258E+03    0.31264E+02   -0.13319E+02    0.11931E+06    0.33815E+02
  1269    0.73025E+03    0.31362E+02   -0.14125E+02    0.11911E+06    0.33736E+02
  1270    0.72797E+03    0.31458E+02   -0.14939E+02    0.11891E+06    0.33655E+02
  1271    0.72577E+03    0.31549E+02   -0.15757E+02    0.11871E+06    0.33573E+02
  1272    0.72364E+03    0.31637E+02   -0.16580E+02    0.11851E+06    0.33490E+02
  1273    0.72156E+03    0.31720E+02   -0.17408E+02    0.11831E+06    0.33407E+02
  1274    0.71957E+03    0.31798E+02   -0.18240E+02    0.11811E+06    0.33324E+02
  1275    0.71764E+03    0.31872E+02   -0.19075E+02    0.11792E+06    0.33240E+02
  1276    0.71579E+03    0.31942E+02   -0.19914E+02    0.11772E+06    0.33157E+02
  1277    0.71401E+03    0.32008E+02   -0.20756E+02    0.11752E+06    0.33075E+02
  1278    0.71230E+03    0.32070E+02   -0.21600E+02    0.11732E+06    0.32994E+02
  1279    0.71067E+03    0.32126E+02   -0.22447E+02    0.11713E+06    0.32914E+02
  1280    0.70912E+03    0.32179E+02   -0.23296E+02    0.11693E+06    0.32836E+02
  1281    0.70764E+03    0.32228E+02   -0.24146E+02    0.11673E+06    0.32759E+02
  1282    0.70623E+03    0.32271E+02   -0.24997E+02    0.11654E+06    0.32685E+02
  1283    0.70490E+03    0.32311E+02   -0.25849E+02    0.11634E+06    0.32613E+02
  1284    0.70364E+03    0.32345E+02   -0.26702E+02    0.11615E+06    0.32543E+02
  1285    0.70244E+03    0.32376E+02   -0.27554E+02    0.11595E+06    0.32477E+02
  1286    0.70132E+03    0.32401E+02   -0.28406E+02    0.11576E+06    0.32414E+02
  1287    0.70027E+03    0.32422E+02   -0.29256E+02    0.11557E+06    0.32355E+02
  1288    0.69930E+03    0.32439E+02   -0.30107E+02    0.11537E+06    0.32299E+02
  1289    0.69840E+03    0.32452E+02   -0.30954E+02    0.11518E+06    0.32248E+02
  1290    0.69756E+03    0.32459E+02   -0.31801E+02    0.11499E+06    0.32201E+02
  1291    0.69680E+03    0.32462E+02   -0.32645E+02    0.11480E+06    0.32159E+02
  1292    0.69611E+03    0.32459E+02   -0.33487E+02    0.11461E+06    0.32122E+02
  1293    0.69548E+03    0.32454E+02   -0.34326E+02    0.11442E+06    0.32090E+02
  1294    0.69494E+03    0.32443E+02   -0.35159E+02    0.11423E+06    0.32064E+02
  1295    0.69445E+03    0.32428E+02   -0.35991E+02    0.11404E+06    0.32043E+02
  1296    0.69403E+03    0.32409E+02   -0.36816E+02    0.11385E+06    0.32029E+02
  1297    0.69368E+03    0.32386E+02   -0.37638E+02    0.11366E+06    0.32022E+02
  1298    0.69340E+03    0.32357E+02   -0.38455E+02    0.11347E+06    0.32021E+02
  1299    0.69317E+03    0.32325E+02   -0.39267E+02    0.11328E+06    0.32027E+02
  1300    0.69303E+03    0.32287E+02   -0.40072E+02    0.11309E+06    0.32041E+02
  1301    0.69295E+03    0.32246E+02   -0.40871E+02    0.11290E+06    0.32062E+02
  1302    0.69293E+03    0.32199E+02   -0.41663E+02    0.11272E+06    0.32090E+02
  1303    0.69297E+03    0.32149E+02   -0.42450E+02    0.11253E+06    0.32125E+02
  1304    0.69307E+03    0.32094E+02   -0.43229E+02    0.11234E+06    0.32167E+02
  1305    0.69324E+03    0.32034E+02   -0.44001E+02    0.11216E+06    0.32215E+02
  1306    0.69346E+03    0.31972E+02   -0.44765E+02    0.11197E+06    0.32269E+02
  1307    0.69376E+03    0.31904E+02   -0.45520E+02    0.11179E+06    0.32329E+02
  1308    0.69411E+03    0.31832E+02   -0.46270E+02    0.11160E+06    0.32393E+02
  1309    0.69451E+03    0.31754E+02   -0.47008E+02    0.11142E+06    0.32463E+02
  1310    0.69498E+03    0.31674E+02   -0.47740E+02    0.11123E+06    0.32536E+02
  1311    0.69550E+03    0.31590E+02   -0.48461E+02    0.11105E+06    0.32614E+02
  1312    0.69610E+03    0.31501E+02   -0.49173E+02    0.11087E+06    0.32696E+02
  1313    0.69674E+03    0.31408E+02   -0.49877E+02    0.11068E+06    0.32781E+02
  1314    0.69744E+03    0.31311E+02   -0.50569E+02    0.11050E+06    0.32869E+02
  1315    0.69818E+03    0.31211E+02   -0.51251E+02    0.11032E+06    0.32960E+02
  1316    0.69899E+03    0.31105E+02   -0.51923E+02    0.11014E+06    0.33053E+02
  1317    0.69985E+03    0.30998E+02   -0.52585E+02    0.10996E+06    0.33148E+02
  1318    0.70075E+03    0.30885E+02   -0.53235E+02    0.10978E+06    0.33244E+02
  1319    0.70171E+03    0.30768E+02   -0.53875E+02    0.10959E+06    0.33342E+02
  1320    0.70271E+03    0.30648E+02   -0.54502E+02    0.10941E+06    0.33441E+02
  1321    0.70375E+03    0.30525E+02   -0.55119E+02    0.10923E+06    0.33540E+02
  1322    0.70485E+03    0.30396E+02   -0.55723E+02    0.10906E+06    0.33639E+02
  1323    0.70600E+03    0.30265E+02   -0.56315E+02    0.10888E+06    0.33738E+02
  1324    0.70719E+03    0.30130E+02   -0.56896E+02    0.10870E+06    0.33837E+02
  1325    0.70842E+03    0.29992E+02   -0.57463E+02    0.10852E+06    0.33934E+02
  1326    0.70970E+03    0.29850E+02   -0.58018E+02    0.10834E+06    0.34031E+02
  1327    0.71100E+03    0.29706E+02   -0.58560E+02    0.10816E+06    0.34126E+02
  1328    0.71237E+03    0.29559E+02   -0.59087E+02    0.10799E+06    0.34218E+02
  1329    0.71376E+03    0.29407E+02   -0.59603E+02    0.10781E+06    0.34309E+02
  1330    0.71519E+03    0.29252E+02   -0.60104E+02    0.10763E+06    0.34397E+02
  1331    0.71666E+03    0.29094E+02   -0.60591E+02    0.10746E+06    0.34481E+02
  1332    0.71816E+03    0.28933E+02   -0.61065E+02    0.10728E+06    0.34563E+02
  1333    0.71970E+03    0.28769E+02   -0.61524E+02    0.10711E+06    0.34640E+02
  1334    0.72126E+03    0.28603E+02   -0.61969E+02    0.10693E+06    0.34714E+02
  1335    0.72286E+03    0.28433E+02   -0.62400E+02    0.10676E+06    0.34783E+02
  1336    0.72449E+03    0.28261E+02   -0.62814E+02    0.10658E+06    0.34847E+02
  1337    0.72615E+03    0.28086E+02   -0.63215E+02    0.10641E+06    0.34906E+02
  1338    0.72783E+03    0.27908E+02   -0.63600E+02    0.10624E+06    0.34960E+02
  1339    0.72955E+03    0.27728E+02   -0.63972E+02    0.10606E+06    0.35007E+02
  1340    0.73128E+03    0.27545E+02   -0.64328E+02    0.10589E+06    0.35049E+02
  1341    0.73304E+03    0.27361E+02   -0.64668E+02    0.10572E+06    0.35084E+02
  1342    0.73481E+03    0.27174E+02   -0.64993E+02    0.10554E+06    0.35112E+02
  1343    0.73662E+03    0.26984E+02   -0.65302E+02    0.10537E+06    0.35132E+02
  1344    0.73844E+03    0.26792E+02   -0.65595E+02    0.10520E+06    0.35145E+02
  1345    0.74026E+03    0.26599E+02   -0.65872E+02    0.10503E+06    0.35150E+02
  1346    0.74212E+03    0.26403E+02   -0.66135E+02    0.10486E+06    0.35146E+02
  1347    0.74399E+03    0.26206E+02   -0.66380E+02    0.10469E+06    0.35134E+02
  1348    0.74586E+03    0.26007E+02   -0.66609E+02    0.10452E+06    0.35113E+02
  1349    0.74776E+03    0.25804E+02   -0.66822E+02    0.10435E+06    0.35082E+02
  1350    0.74966E+03    0.25602E+02   -0.67019E+02    0.10418E+06    0.35041E+02
  1351    0.75157E+03    0.25397E+02   -0.67199E+02    0.10401E+06    0.34991E+02
  1352    0.75348E+03    0.25191E+02   -0.67363E+02    0.10384E+06    0.34930E+02
  1353    0.75541E+03    0.24985E+02   -0.67510E+02    0.10367E+06    0.34861E+02
  1354    0.75733E+03    0.24777E+02   -0.67641E+02    0.10351E+06    0.34784E+02
  1355    0.75928E+03    0.24567E+02   -0.67756E+02    0.10334E+06    0.34699E+02
  1356    0.76122E+03    0.24357E+02   -0.67855E+02    0.10317E+06    0.34608E+02
  1357    0.76316E+03    0.24144E+02   -0.67936E+02    0.10301E+06    0.34510E+02
  1358    0.76509E+03    0.23931E+02   -0.68000E+02    0.10284E+06    0.34406E+02
  1359    0.76703E+03    0.23717E+02   -0.68049E+02    0.10267E+06    0.34298E+02
  1360    0.76894E+03    0.23504E+02   -0.68080E+02    0.10251E+06    0.34185E+02
  1361    0.77088E+03    0.23288E+02   -0.68095E+02    0.10234E+06    0.34068E+02
  1362    0.77278E+03    0.23072E+02   -0.68093E+02    0.10218E+06    0.33948E+02
  1363    0.77470E+03    0.22854E+02   -0.68077E+02    0.10201E+06    0.33826E+02
  1364    0.77657E+03    0.22637E+02   -0.68042E+02    0.10185E+06    0.33702E+02
  1365    0.77853E+03    0.22420E+02   -0.67991E+02    0.10168E+06    0.33578E+02
  1366    0.78040E+03    0.22201E+02   -0.67924E+02    0.10152E+06    0.33452E+02
  1367    0.78226E+03    0.21981E+02   -0.67842E+02    0.10135E+06    0.33327E+02
  1368    0.78418E+03    0.21763E+02   -0.67742E+02    0.10119E+06    0.33203E+02
  1369    0.78602E+03    0.21544E+02   -0.67626E+02    0.10103E+06    0.33080E+02
  1370    0.78785E+03    0.21325E+02   -0.67495E+02    0.10087E+06    0.32959E+02
  1371    0.78966E+03    0.21106E+02   -0.67347E+02    0.10070E+06    0.32841E+02
  1372    0.79147E+03    0.20887E+02   -0.67184E+02    0.10054E+06    0.32727E+02
  1373    0.79326E+03    0.20669E+02   -0.67005E+02    0.10038E+06    0.32616E+02
  1374    0.79505E+03    0.20451E+02   -0.66810E+02    0.10022E+06    0.32510E+02
  1375    0.79682E+03    0.20233E+02   -0.66600E+02    0.10006E+06    0.32410E+02
  1376    0.79858E+03    0.20015E+02   -0.66374E+02    0.99897E+05    0.32316E+02
  1377    0.80034E+03    0.19799E+02   -0.66133E+02    0.99737E+05    0.32228E+02
  1378    0.80208E+03    0.19582E+02   -0.65877E+02    0.99577E+05    0.32148E+02
  1379    0.80373E+03    0.19367E+02   -0.65606E+02    0.99417E+05    0.32075E+02
  1380    0.80538E+03    0.19151E+02   -0.65320E+02    0.99258E+05    0.32012E+02
  1381    0.80702E+03    0.18937E+02   -0.65019E+02    0.99098E+05    0.31957E+02
  1382    0.80850E+03    0.18724E+02   -0.64702E+02    0.98940E+05    0.31912E+02
  1383    0.81011E+03    0.18511E+02   -0.64372E+02    0.98781E+05    0.31878E+02
  1384    0.81157E+03    0.18300E+02   -0.64027E+02    0.98623E+05    0.31855E+02
  1385    0.81301E+03    0.18090E+02   -0.63668E+02    0.98465E+05    0.31844E+02
  1386    0.81445E+03    0.17881E+02   -0.63294E+02    0.98308E+05    0.31846E+02
  1387    0.81580E+03    0.17674E+02   -0.62907E+02    0.98151E+05    0.31860E+02
  1388    0.81729E+03    0.17467E+02   -0.62507E+02    0.97994E+05    0.31888E+02
  1389    0.81863E+03    0.17262E+02   -0.62092E+02    0.97837E+05    0.31931E+02
  1390    0.81988E+03    0.17059E+02   -0.61665E+02    0.97681E+05    0.31989E+02
  1391    0.82119E+03    0.16857E+02   -0.61225E+02    0.97525E+05    0.32062E+02
  1392    0.82242E+03    0.16657E+02   -0.60771E+02    0.97369E+05    0.32152E+02
  1393    0.82364E+03    0.16460E+02   -0.60305E+02    0.97214E+05    0.32259E+02
  1394    0.82477E+03    0.16263E+02   -0.59827E+02    0.97059E+05    0.32384E+02
  1395    0.82589E+03    0.16068E+02   -0.59336E+02    0.96904E+05    0.32527E+02
  1396    0.82701E+03    0.15876E+02   -0.58835E+02    0.96750E+05    0.32688E+02
  1397    0.82804E+03    0.15686E+02   -0.58320E+02    0.96596E+05    0.32870E+02
  1398    0.82899E+03    0.15497E+02   -0.57794E+02    0.96442E+05    0.33072E+02
  1399    0.82993E+03    0.15312E+02   -0.57257E+02    0.96288E+05    0.33294E+02
  1400    0.83086E+03    0.15128E+02   -0.56709E+02    0.96135E+05    0.33538E+02
  1401    0.83170E+03    0.14946E+02   -0.56150E+02    0.95982E+05    0.33804E+02
  1402    0.83254E+03    0.14767E+02   -0.55581E+02    0.95829E+05    0.34092E+02
  1403    0.83329E+03    0.14591E+02   -0.55001E+02    0.95677E+05    0.34401E+02
  1404    0.83396E+03    0.14417E+02   -0.54411E+02    0.95525E+05    0.34729E+02
  1405    0.83469E+03    0.14245E+02   -0.53811E+02    0.95373E+05    0.35078E+02
  1406    0.83527E+03    0.14077E+02   -0.53202E+02    0.95222E+05    0.35446E+02
  1407    0.83577E+03    0.13910E+02   -0.52584E+02    0.95071E+05    0.35832E+02
  1408    0.83640E+03    0.13746E+02   -0.51956E+02    0.94920E+05    0.36236E+02
  1409    0.83681E+03    0.13586E+02   -0.51319E+02    0.94769E+05    0.36657E+02
  1410    0.83728E+03    0.13427E+02   -0.50674E+02    0.94619E+05    0.37094E+02
  1411    0.83767E+03    0.13272E+02   -0.50020E+02    0.94469E+05    0.37548E+02
  1412    0.83798E+03    0.13120E+02   -0.49357E+02    0.94319E+05    0.38017E+02
  1413    0.83814E+03    0.12971E+02   -0.48687E+02    0.94170E+05    0.38500E+02
